Program runtime,Data timestamp,Local date,Local hr,City,Cloud,Humidity,Precip,Temp,Wbgt,Wind
2024-09-30T09:07:04,2024-09-30T10:00:00-04:00,2024-09-30,10,"Boston, MA",73,73,0.0,64,61,2
2024-09-30T09:07:07,2024-09-30T10:00:00-04:00,2024-09-30,10,"Bedford, MA",70,81,0.0,60,59,2
2024-09-30T09:07:07,2024-09-30T10:00:00-04:00,2024-09-30,10,"Franklin, MA",79,84,0.0,60,59,2
2024-09-30T09:07:08,2024-09-30T10:00:00-04:00,2024-09-30,10,"Worcester, MA",68,84,0.0,60,59,3
2024-09-30T09:07:09,2024-09-30T10:00:00-04:00,2024-09-30,10,"Springfield, MA",76,81,0.0,62,60,3
2024-09-30T09:07:10,2024-09-30T10:00:00-04:00,2024-09-30,10,"Hartford, CT",76,81,0.0,62,60,4
2024-09-30T09:07:12,2024-09-30T10:00:00-04:00,2024-09-30,10,"New York, NY",73,81,0.0,64,62,7
2024-09-30T09:07:13,2024-09-30T10:00:00-04:00,2024-09-30,10,"Albany, NY",83,90,0.0,62,62,2
2024-09-30T09:07:14,2024-09-30T10:00:00-04:00,2024-09-30,10,"Providence, RI",81,81,0.0,62,60,2
2024-09-30T09:07:16,2024-09-30T10:00:00-04:00,2024-09-30,10,"Atlantic City, NJ",79,82,0.0,71,68,12
2024-09-30T09:07:17,2024-09-30T10:00:00-04:00,2024-09-30,10,"Cape May, NJ",82,90,0.01,71,69,14
2024-09-30T09:07:18,2024-09-30T10:00:00-04:00,2024-09-30,10,"Princeton, NJ",73,81,0.0,66,64,5
2024-09-30T09:07:19,2024-09-30T10:00:00-04:00,2024-09-30,10,"Trenton, NJ",70,81,0.0,66,64,5
2024-09-30T09:07:20,2024-09-30T10:00:00-04:00,2024-09-30,10,"Philadelphia, PA",67,84,0.0,66,64,6
2024-09-30T09:07:21,2024-09-30T10:00:00-04:00,2024-09-30,10,"Lancaster, PA",100,90,0.01,64,63,6
2024-09-30T09:07:22,2024-09-30T10:00:00-04:00,2024-09-30,10,"Riverside, PA",100,87,0.01,64,63,3
2024-09-30T09:07:23,2024-09-30T10:00:00-04:00,2024-09-30,10,"Pittsburgh, PA",93,100,0.05,66,65,6
2024-09-30T09:07:24,2024-09-30T10:00:00-04:00,2024-09-30,10,"Oxford, PA",75,87,0.01,64,62,6
2024-09-30T09:07:25,2024-09-30T10:00:00-04:00,2024-09-30,10,"York, PA",100,97,0.02,62,62,6
2024-09-30T09:07:26,2024-09-30T10:00:00-04:00,2024-09-30,10,"Derry, PA",91,93,0.06,64,64,7
2024-09-30T09:07:27,2024-09-30T10:00:00-04:00,2024-09-30,10,"Bear Rocks, PA",100,100,0.02,59,59,4
2024-09-30T09:07:28,2024-09-30T10:00:00-04:00,2024-09-30,10,"Breakneck, PA",94,97,0.09,62,62,7
2024-09-30T09:07:29,2024-09-30T10:00:00-04:00,2024-09-30,10,"South Uniontown, PA",91,93,0.14,66,65,5
2024-09-30T09:07:30,2024-09-30T10:00:00-04:00,2024-09-30,10,"Erie, PA",88,81,0.0,68,66,7
2024-09-30T09:07:31,2024-09-30T10:00:00-04:00,2024-09-30,10," Harrisburg, PA",100,93,0.02,64,62,5
2024-09-30T09:07:31,2024-09-30T10:00:00-04:00,2024-09-30,10,"Wilmington, DE",69,84,0.0,66,64,6
