Program runtime,Data timestamp,Local date,Local hr,City,Cloud,Humidity,Precip,Temp,Wbgt,Wind
2025-06-22T08:57:30,2025-06-22T09:00:00-04:00,2025-06-22,9,"South Uniontown, PA",7,76,0.0,78,76,8
2025-06-22T08:57:31,2025-06-22T09:00:00-04:00,2025-06-22,9,"Erie, PA",30,71,0.01,82,78,13
2025-06-22T08:57:32,2025-06-22T09:00:00-04:00,2025-06-22,9," Harrisburg, PA",25,64,0.0,80,76,5
2025-06-22T08:57:33,2025-06-22T09:00:00-04:00,2025-06-22,9,"Wilmington, DE",66,71,0.0,80,76,5
2025-06-22T08:57:34,2025-06-22T09:00:00-04:00,2025-06-22,9,"Glasgow, DE",58,74,0.0,80,76,6
2025-06-22T08:57:35,2025-06-22T09:00:00-04:00,2025-06-22,9,"Georgetown, DE",37,62,0.0,82,77,7
2025-06-22T08:57:36,2025-06-22T09:00:00-04:00,2025-06-22,9,"Dover, DE",53,71,0.0,80,76,6
2025-06-22T08:57:37,2025-06-22T09:00:00-04:00,2025-06-22,9,"Berlin, MD",8,69,0.0,80,77,7
2025-06-22T08:57:38,2025-06-22T09:00:00-04:00,2025-06-22,9,"Denton, MD",25,74,0.0,80,77,5
2025-06-22T08:57:39,2025-06-22T09:00:00-04:00,2025-06-22,9,"Baltimore, MD",14,55,0.0,86,79,5
2025-06-22T08:57:40,2025-06-22T09:00:00-04:00,2025-06-22,9,"Berlin, MD",8,69,0.0,80,77,7
2025-06-22T08:57:41,2025-06-22T09:00:00-04:00,2025-06-22,9,"Edgewood, MD",18,67,0.0,82,78,6
2025-06-22T08:57:42,2025-06-22T09:00:00-04:00,2025-06-22,9,"Annapolis, MD",7,67,0.0,82,77,7
2025-06-22T08:57:43,2025-06-22T09:00:00-04:00,2025-06-22,9,"Frederick, MD",16,69,0.0,82,78,3
2025-06-22T08:57:44,2025-06-22T09:00:00-04:00,2025-06-22,9,"Hagerstown, MD",20,67,0.0,82,77,4
2025-06-22T08:57:45,2025-06-22T09:00:00-04:00,2025-06-22,9,"Cleveland, OH",16,74,0.0,82,79,9
2025-06-22T08:57:46,2025-06-22T09:00:00-04:00,2025-06-22,9,"Columbus, OH",3,79,0.0,80,78,6
2025-06-22T08:57:47,2025-06-22T09:00:00-04:00,2025-06-22,9,"Cincinnati, OH",3,82,0.0,82,79,4
2025-06-22T08:57:48,2025-06-22T09:00:00-05:00,2025-06-22,8,"Chicago, IL",7,61,0.0,86,80,12
2025-06-22T08:57:49,2025-06-22T09:00:00-05:00,2025-06-22,8,"Springfield, IL",0,67,0.0,86,81,11
2025-06-22T08:57:50,2025-06-22T09:00:00-04:00,2025-06-22,9,"Detroit, MI",21,71,0.0,82,78,10
2025-06-22T08:57:51,2025-06-22T09:00:00-04:00,2025-06-22,9,"Lansing, MI",1,72,0.0,84,80,10
2025-06-22T08:57:52,2025-06-22T09:00:00-05:00,2025-06-22,8,"Minneapolis, MN",19,67,0.0,86,81,13
2025-06-22T08:57:53,2025-06-22T09:00:00-05:00,2025-06-22,8,"Saint Paul, MN",19,67,0.0,86,81,12
2025-06-22T08:57:54,2025-06-22T09:00:00-05:00,2025-06-22,8,"Milwaukee, WI",1,65,0.0,84,79,12
2025-06-22T09:01:17,2025-06-22T10:00:00-04:00,2025-06-22,10,"Boston, MA",77,60,0.09,82,77,12
2025-06-22T09:01:18,2025-06-22T10:00:00-04:00,2025-06-22,10,"Bedford, MA",78,69,0.12,80,76,11
2025-06-22T09:01:19,2025-06-22T10:00:00-04:00,2025-06-22,10,"Franklin, MA",75,67,0.0,80,75,9
2025-06-22T09:01:20,2025-06-22T10:00:00-04:00,2025-06-22,10,"Worcester, MA",78,66,0.02,78,74,13
2025-06-22T09:01:21,2025-06-22T10:00:00-04:00,2025-06-22,10,"Springfield, MA",73,67,0.03,80,77,8
2025-06-22T09:01:22,2025-06-22T10:00:00-04:00,2025-06-22,10,"Hartford, CT",64,60,0.0,82,77,7
2025-06-22T09:01:23,2025-06-22T10:00:00-04:00,2025-06-22,10,"New York, NY",59,62,0.07,82,77,11
