Cloud,Humidity,Precip,Temp,Wind,Wbgt,class
3,18,0.0,80,4,66,0
1,10,0.0,95,2,77,1
2,18,0.0,78,5,65,0
3,11,0.0,82,3,67,0
1,8,0.0,91,5,72,0
3,11,0.0,87,2,70,0
1,15,0.0,93,7,76,0
3,13,0.0,91,7,73,0
3,10,0.0,95,2,77,1
0,17,0.0,73,4,61,0
2,18,0.0,80,6,67,0
18,84,0.0,68,5,68,0
2,27,0.0,100,5,86,3
2,25,0.0,86,5,75,0
6,29,0.0,98,5,84,2
18,84,0.0,68,5,68,0
11,18,0.0,100,5,84,2
3,31,0.0,87,6,76,0
2,38,0.0,87,5,78,1
8,37,0.0,77,2,69,0
16,84,0.0,66,1,67,0
4,14,0.0,91,3,75,0
3,13,0.0,93,2,75,0
2,22,0.0,77,3,66,0
8,37,0.0,77,2,69,0
1,11,0.0,95,1,77,1
10,12,0.0,93,5,75,0
10,14,0.0,91,7,74,0
3,12,0.0,96,5,78,1
10,38,0.0,82,2,74,0
1,24,0.0,93,2,79,1
2,19,0.0,86,3,71,0
1,28,0.0,87,1,75,0
10,34,0.0,82,4,73,0
4,34,0.0,89,1,79,1
1,23,0.0,89,3,76,0
1,26,0.0,87,2,75,0
0,26,0.0,89,2,77,1
0,26,0.0,87,5,75,0
4,44,0.0,82,2,74,0
0,24,0.0,86,3,74,0
0,22,0.0,84,1,72,0
0,23,0.0,86,4,73,0
8,37,0.0,77,2,69,0
1,22,0.0,86,2,73,0
1,21,0.0,87,5,74,0
1,18,0.0,87,5,73,0
4,20,0.0,84,2,71,0
6,25,0.0,100,5,85,3
1,14,0.0,91,1,74,0
0,21,0.0,95,5,79,1
0,22,0.0,84,1,72,0
2,33,0.0,87,2,77,1
1,14,0.0,98,5,80,1
2,25,0.0,86,5,75,0
1,17,0.0,91,5,75,0
1,24,0.0,80,2,68,0
12,76,0.0,71,4,70,0
1,23,0.0,78,1,66,0
3,23,0.0,80,3,67,0
1,16,0.0,86,2,70,0
1,14,0.0,87,2,71,0
1,34,0.0,87,2,77,1
9,39,0.0,87,2,78,1
5,35,0.0,89,2,79,1
4,39,0.0,87,1,78,1
3,26,0.0,86,5,73,0
0,24,0.0,89,5,75,0
0,22,0.0,87,5,74,0
8,31,0.0,84,1,74,0
39,74,0.0,55,4,54,0
28,77,0.0,55,3,54,0
43,80,0.0,51,3,51,0
14,39,0.0,60,10,55,0
28,67,0.0,59,5,56,0
12,53,0.0,60,9,57,0
3,55,0.0,59,11,56,0
3,53,0.0,60,9,57,0
2,45,0.0,66,2,60,0
3,53,0.0,59,5,56,0
30,56,0.01,84,15,79,1
75,59,0.06,86,14,79,1
18,51,0.0,86,9,80,1
51,54,0.02,80,7,76,0
75,59,0.06,86,14,79,1
60,65,0.0,64,7,62,0
71,70,0.0,62,4,61,0
67,65,0.0,64,4,62,0
69,67,0.0,62,4,60,0
60,59,0.0,66,3,63,0
56,59,0.0,66,3,63,0
74,70,0.0,64,6,62,0
48,70,0.0,64,5,63,0
66,63,0.0,66,6,63,0
58,66,0.0,73,11,70,0
61,76,0.0,71,12,68,0
72,66,0.0,68,5,65,0
72,66,0.0,68,5,66,0
75,68,0.0,68,5,66,0
94,84,0.0,64,4,62,0
99,87,0.01,62,3,60,0
68,81,0.0,64,6,64,0
88,78,0.0,66,5,64,0
95,90,0.0,62,3,62,0
91,90,0.02,62,5,62,0
96,100,0.05,57,4,58,0
88,87,0.02,62,5,61,0
80,84,0.0,64,5,64,0
27,65,0.0,62,8,60,0
97,87,0.0,62,4,61,0
83,68,0.0,68,5,66,0
84,71,0.0,68,5,66,0
80,66,0.0,73,9,69,0
77,71,0.0,71,6,68,0
79,73,0.0,71,9,69,0
85,73,0.0,71,5,69,0
93,79,0.0,68,3,66,0
79,73,0.0,71,9,69,0
92,87,0.0,68,3,67,0
91,87,0.0,66,5,66,0
94,97,0.0,64,1,65,0
93,97,0.0,64,2,65,0
29,63,0.0,64,9,61,0
50,63,0.0,66,6,63,0
49,68,0.0,64,4,63,0
1,33,0.0,66,6,60,0
4,26,0.0,69,3,62,0
23,52,0.0,64,4,60,0
18,65,0.0,59,4,58,0
1,30,0.0,69,18,61,0
1,29,0.0,71,18,62,0
5,34,0.0,66,9,59,0
24,55,0.0,86,9,81,1
42,61,0.0,87,6,84,2
22,66,0.0,89,2,86,3
55,70,0.01,87,5,85,3
50,72,0.02,86,3,84,2
46,70,0.01,87,2,85,3
25,64,0.0,89,4,86,3
41,80,0.01,86,4,86,3
53,77,0.06,86,6,85,3
45,80,0.04,86,2,86,3
47,75,0.0,86,2,85,3
49,70,0.01,87,3,85,3
47,77,0.0,86,2,86,3
21,75,0.0,86,4,86,3
24,70,0.0,87,5,86,3
46,70,0.01,87,3,85,3
29,77,0.0,86,5,86,3
30,70,0.01,89,3,87,4
37,80,0.01,86,4,86,3
30,72,0.01,86,2,85,3
49,68,0.01,86,3,84,2
24,64,0.0,89,4,86,3
24,66,0.0,89,4,87,4
2,63,0.0,86,5,82,2
4,70,0.0,84,5,82,2
6,57,0.0,86,4,83,2
42,70,0.01,87,3,85,3
28,70,0.06,87,3,86,3
25,64,0.01,89,4,86,3
35,70,0.01,89,2,87,4
25,70,0.01,87,5,86,3
23,68,0.0,89,4,86,3
63,77,0.0,86,5,84,2
45,64,0.0,87,9,84,2
19,64,0.0,89,3,86,3
9,28,0.0,80,4,70,0
4,45,0.0,87,3,81,1
2,43,0.0,87,7,80,1
8,45,0.0,89,7,82,2
20,47,0.0,91,6,84,2
4,37,0.0,84,2,75,0
5,57,0.0,87,9,83,2
68,70,0.5,84,12,81,1
7,59,0.0,89,8,84,2
8,54,0.0,87,10,83,2
7,46,0.0,91,9,83,2
0,34,0.0,78,15,69,0
2,57,0.0,86,6,81,1
3,63,0.0,84,8,82,2
7,49,0.0,78,5,74,0
7,49,0.0,78,5,74,0
2,72,0.0,82,8,81,1
9,59,0.0,86,5,82,2
10,63,0.0,84,6,82,2
9,61,0.0,84,5,81,1
15,53,0.0,84,5,80,1
9,55,0.0,84,5,79,1
5,12,0.0,102,7,83,2
3,12,0.0,98,9,80,1
18,20,0.01,80,10,67,0
5,16,0.0,104,5,86,3
2,14,0.0,95,10,77,1
6,15,0.0,86,11,72,0
2,19,0.0,89,11,75,0
3,18,0.0,89,11,75,0
2,10,0.0,98,2,79,1
3,12,0.0,102,5,82,2
1,13,0.0,102,6,83,2
2,14,0.0,86,5,72,0
5,13,0.0,98,6,80,1
4,13,0.0,100,6,81,1
4,13,0.0,100,9,82,2
1,10,0.0,104,9,83,2
3,14,0.0,95,12,77,1
3,10,0.0,102,7,82,2
5,12,0.0,104,11,83,2
3,12,0.0,102,5,82,2
3,12,0.0,102,7,83,2
5,13,0.0,102,7,83,2
4,13,0.0,102,6,83,2
3,13,0.0,102,6,83,2
5,12,0.0,100,6,82,2
9,13,0.0,98,9,80,1
5,15,0.0,91,12,75,0
7,16,0.0,93,10,77,1
8,14,0.0,91,12,73,0
3,10,0.0,95,12,76,0
1,21,0.0,93,7,79,1
3,23,0.0,80,6,69,0
3,22,0.0,82,9,69,0
4,25,0.0,77,5,67,0
6,28,0.0,71,8,62,0
2,28,0.0,82,8,71,0
8,20,0.0,78,4,66,0
5,21,0.0,80,10,68,0
5,26,0.0,77,7,66,0
6,24,0.0,82,4,70,0
2,26,0.0,80,5,69,0
3,24,0.0,75,3,65,0
11,20,0.0,77,8,65,0
3,10,0.0,84,7,68,0
1,14,0.0,80,3,66,0
1,14,0.0,80,3,66,0
2,15,0.0,78,11,65,0
1,18,0.0,82,5,69,0
1,15,0.0,84,3,69,0
4,19,0.0,77,2,65,0
3,13,0.0,80,7,65,0
3,14,0.0,87,3,72,0
1,16,0.0,80,2,67,0
1,12,0.0,82,3,68,0
1,13,0.0,80,4,66,0
3,21,0.0,75,3,64,0
4,14,0.0,77,4,64,0
2,8,0.0,82,20,64,0
3,11,0.0,75,18,59,0
8,15,0.0,73,13,60,0
2,18,0.0,71,10,59,0
1,24,0.0,68,6,58,0
2,20,0.0,71,9,60,0
2,18,0.0,71,9,60,0
1,22,0.0,66,12,56,0
3,10,0.0,98,3,79,1
2,7,0.0,95,2,75,0
2,15,0.0,86,6,72,0
3,15,0.0,86,4,71,0
2,10,0.0,98,2,80,1
2,15,0.0,84,5,70,0
3,10,0.0,87,4,71,0
2,8,0.0,95,5,75,0
4,10,0.0,93,3,75,0
2,14,0.0,95,7,78,1
3,13,0.0,93,8,76,0
2,9,0.0,98,2,79,1
1,14,0.0,78,5,65,0
2,15,0.0,86,6,72,0
18,74,0.0,71,5,71,0
3,23,0.0,102,4,88,4
2,22,0.0,91,6,78,1
7,26,0.0,100,4,87,4
18,74,0.0,71,5,71,0
8,16,0.0,104,5,87,4
3,26,0.0,93,5,80,1
2,30,0.0,93,4,82,2
8,28,0.0,84,2,74,0
16,60,0.0,77,2,74,0
3,11,0.0,96,3,79,1
2,10,0.0,98,2,79,1
2,18,0.0,84,3,71,0
8,28,0.0,84,2,74,0
2,10,0.0,98,1,79,1
10,11,0.0,96,5,78,1
10,10,0.0,95,7,77,1
2,11,0.0,100,5,81,1
10,30,0.0,87,2,77,1
2,24,0.0,95,3,81,1
2,16,0.0,91,5,75,0
1,23,0.0,95,2,81,1
5,26,0.0,91,5,79,1
1,30,0.0,95,2,84,2
0,20,0.0,95,3,81,1
1,23,0.0,93,4,79,1
0,22,0.0,96,2,82,2
1,24,0.0,91,5,79,1
4,37,0.0,89,2,79,1
0,23,0.0,91,3,78,1
0,19,0.0,91,1,77,1
0,21,0.0,89,3,76,0
8,28,0.0,84,2,74,0
1,21,0.0,91,2,77,1
2,19,0.0,91,4,77,1
2,16,0.0,93,5,77,1
4,17,0.0,91,2,76,0
3,22,0.0,102,4,87,4
2,12,0.0,95,1,78,1
0,20,0.0,98,5,82,2
0,19,0.0,91,1,77,1
2,30,0.0,91,2,80,1
2,14,0.0,100,6,82,2
2,22,0.0,91,6,78,1
2,15,0.0,95,3,78,1
1,19,0.0,86,2,72,0
12,69,0.0,73,5,73,0
1,24,0.0,82,1,70,0
3,20,0.0,87,3,74,0
1,16,0.0,87,2,73,0
2,14,0.0,91,2,74,0
0,29,0.0,95,2,82,2
3,34,0.0,93,2,83,2
3,30,0.0,96,2,84,2
2,32,0.0,95,2,83,2
0,24,0.0,91,4,78,1
0,22,0.0,93,5,80,1
0,20,0.0,93,5,79,1
3,25,0.0,93,2,80,1
31,70,0.0,57,4,57,0
28,75,0.0,55,3,54,0
37,80,0.0,53,3,54,0
14,33,0.0,64,10,57,0
28,63,0.0,60,5,59,0
14,47,0.0,64,10,59,0
2,48,0.0,62,11,59,0
3,47,0.0,64,10,59,0
2,44,0.0,68,2,63,0
3,43,0.0,62,5,58,0
31,55,0.01,86,14,79,1
37,54,0.06,87,13,81,1
30,50,0.0,87,9,81,1
66,55,0.02,82,7,77,1
37,54,0.06,87,13,81,1
29,50,0.0,89,9,82,2
47,57,0.0,89,5,84,2
25,62,0.0,91,3,88,4
60,70,0.01,87,5,85,3
54,68,0.02,86,3,84,2
49,68,0.01,89,3,86,3
25,62,0.0,91,4,87,4
39,77,0.01,87,5,87,4
56,77,0.06,86,7,85,3
50,73,0.04,89,3,87,4
47,70,0.0,89,3,87,4
50,66,0.01,89,3,86,3
46,72,0.0,87,3,86,3
20,72,0.0,87,5,86,3
27,70,0.0,89,5,87,4
47,66,0.01,89,4,86,3
35,80,0.0,86,5,86,3
32,66,0.01,91,3,88,4
29,77,0.01,87,5,88,4
31,70,0.01,87,2,86,3
53,66,0.01,87,3,85,3
24,66,0.0,89,4,87,4
24,64,0.0,91,4,88,4
6,59,0.0,86,5,82,2
8,70,0.0,84,5,82,2
14,55,0.0,87,3,83,2
42,68,0.01,89,3,87,4
31,68,0.06,89,4,87,4
28,64,0.01,89,5,87,4
43,66,0.01,89,2,87,4
28,68,0.01,87,5,86,3
23,68,0.0,89,4,87,4
70,75,0.0,86,6,85,3
45,63,0.0,87,10,84,2
22,62,0.0,91,4,88,4
9,26,0.0,82,4,72,0
2,40,0.0,91,3,82,2
4,38,0.0,91,6,82,2
9,41,0.0,91,7,83,2
26,43,0.0,93,7,85,3
4,36,0.0,86,2,78,1
14,57,0.0,89,9,84,2
59,70,0.5,84,13,81,1
11,56,0.0,89,9,84,2
8,50,0.0,89,11,83,2
14,41,0.0,91,9,83,2
1,27,0.0,84,15,72,0
4,54,0.0,87,6,82,2
9,59,0.0,86,6,82,2
5,44,0.0,82,5,76,0
5,44,0.0,82,5,76,0
4,65,0.0,84,7,82,2
15,57,0.0,86,5,83,2
19,63,0.0,84,6,82,2
16,61,0.0,84,6,81,1
22,50,0.0,86,5,81,1
14,51,0.0,84,5,80,1
8,11,0.0,104,5,84,2
5,10,0.0,100,9,80,1
58,19,0.01,80,11,67,0
4,13,0.0,107,5,88,4
2,13,0.0,95,10,77,1
8,14,0.0,87,11,72,0
2,16,0.0,93,9,76,0
4,16,0.0,91,9,76,0
3,9,0.0,100,4,81,1
1,11,0.0,104,5,84,2
2,11,0.0,104,6,84,2
2,12,0.0,89,7,73,0
4,12,0.0,100,5,81,1
1,12,0.0,100,6,81,1
4,12,0.0,102,8,82,2
5,8,0.0,107,8,84,2
4,12,0.0,95,11,77,1
2,8,0.0,104,5,83,2
4,10,0.0,104,9,84,2
1,11,0.0,104,5,84,2
3,11,0.0,104,6,84,2
5,11,0.0,104,5,84,2
4,11,0.0,104,5,84,2
4,12,0.0,104,5,84,2
6,11,0.0,102,5,82,2
8,12,0.0,100,8,81,1
4,14,0.0,93,11,75,0
10,14,0.0,95,9,77,1
7,12,0.0,91,10,74,0
4,9,0.0,96,12,76,0
2,20,0.0,95,7,81,1
5,21,0.0,84,6,71,0
5,20,0.0,84,9,71,0
4,22,0.0,82,5,70,0
6,26,0.0,73,8,63,0
2,25,0.0,84,9,73,0
8,18,0.0,82,5,69,0
5,18,0.0,84,10,70,0
7,23,0.0,80,7,68,0
7,22,0.0,84,4,73,0
4,23,0.0,82,5,70,0
3,22,0.0,78,2,67,0
11,19,0.0,80,8,67,0
4,9,0.0,87,6,70,0
2,12,0.0,84,4,69,0
2,12,0.0,84,4,69,0
2,13,0.0,84,12,68,0
2,16,0.0,86,7,70,0
1,13,0.0,87,4,72,0
4,18,0.0,78,2,66,0
3,12,0.0,82,7,67,0
3,13,0.0,93,3,76,0
1,13,0.0,84,2,69,0
1,11,0.0,86,4,70,0
1,13,0.0,82,5,67,0
3,20,0.0,77,3,65,0
4,14,0.0,82,4,67,0
2,8,0.0,82,20,65,0
16,11,0.0,77,18,61,0
11,17,0.0,73,13,61,0
2,18,0.0,71,11,59,0
1,27,0.0,71,6,62,0
2,20,0.0,73,9,62,0
3,17,0.0,75,11,64,0
1,19,0.0,69,13,59,0
4,8,0.0,100,4,80,1
4,5,0.0,98,2,77,1
2,13,0.0,89,6,73,0
3,13,0.0,89,4,73,0
3,9,0.0,100,4,81,1
2,13,0.0,87,5,72,0
6,8,0.0,91,5,72,0
2,7,0.0,95,5,76,0
7,9,0.0,95,5,75,0
3,13,0.0,96,7,79,1
5,11,0.0,95,8,77,1
3,9,0.0,100,2,81,1
2,13,0.0,82,8,67,0
2,13,0.0,89,6,73,0
18,68,0.0,73,5,73,0
4,19,0.0,107,3,90,4
2,18,0.0,96,6,81,1
10,21,0.0,104,4,88,4
18,68,0.0,73,5,73,0
8,13,0.0,107,5,87,4
3,20,0.0,98,5,82,2
2,23,0.0,98,4,84,2
8,20,0.0,91,3,78,1
16,51,0.0,82,3,77,1
3,9,0.0,100,4,81,1
2,8,0.0,102,2,81,1
2,14,0.0,89,4,74,0
8,20,0.0,91,3,78,1
1,8,0.0,102,2,81,1
10,7,0.0,100,5,79,1
10,8,0.0,98,7,79,1
3,10,0.0,102,5,82,2
10,24,0.0,91,2,79,1
2,21,0.0,98,4,84,2
4,13,0.0,95,8,77,1
1,20,0.0,98,3,83,2
2,22,0.0,95,8,81,1
1,26,0.0,98,2,85,3
0,17,0.0,100,4,83,2
0,19,0.0,98,5,82,2
0,19,0.0,100,2,84,2
1,21,0.0,96,5,82,2
2,34,0.0,91,3,81,1
0,19,0.0,95,3,81,1
0,14,0.0,98,1,81,1
0,19,0.0,93,3,79,1
8,20,0.0,91,3,78,1
1,17,0.0,93,2,79,1
1,18,0.0,95,3,80,1
3,14,0.0,95,4,79,1
4,15,0.0,95,2,78,1
4,17,0.0,107,4,89,4
2,9,0.0,100,2,80,1
1,18,0.0,100,7,84,2
0,14,0.0,98,1,81,1
1,25,0.0,95,3,83,2
3,13,0.0,102,6,83,2
2,18,0.0,96,6,81,1
4,14,0.0,98,3,81,1
1,14,0.0,91,2,75,0
12,62,0.0,77,5,74,0
1,20,0.0,86,1,73,0
3,15,0.0,91,3,76,0
1,15,0.0,89,2,73,0
1,13,0.0,93,2,75,0
0,24,0.0,98,2,85,3
1,29,0.0,96,4,84,2
1,25,0.0,100,3,86,3
1,27,0.0,98,3,85,3
0,21,0.0,95,4,81,1
0,19,0.0,98,5,82,2
0,17,0.0,95,4,80,1
2,22,0.0,95,4,82,2
35,64,0.0,59,4,57,0
29,69,0.0,57,4,56,0
33,77,0.0,53,3,54,0
14,28,0.0,68,10,60,0
23,58,0.0,62,7,60,0
8,43,0.0,66,11,61,0
2,43,0.0,66,13,61,0
2,41,0.0,66,12,62,0
2,37,0.0,75,2,69,0
3,34,0.0,66,5,59,0
31,55,0.01,86,14,79,1
37,54,0.06,87,13,81,1
30,50,0.0,87,9,81,1
66,55,0.02,82,7,77,1
37,54,0.06,87,13,81,1
34,50,0.0,89,9,82,2
51,54,0.0,91,4,85,3
35,60,0.0,91,3,87,4
63,70,0.01,87,5,85,3
58,66,0.02,87,3,85,3
51,64,0.01,89,3,86,3
24,66,0.0,89,4,86,3
25,77,0.0,87,5,87,4
55,77,0.06,86,7,85,3
53,73,0.04,89,3,86,3
51,66,0.0,89,3,87,4
52,64,0.01,89,3,86,3
50,70,0.0,89,3,86,3
29,75,0.0,86,5,86,3
32,70,0.0,89,6,87,4
47,66,0.01,89,5,86,3
34,80,0.0,86,6,85,3
36,66,0.0,91,3,88,4
42,77,0.0,87,5,87,4
19,68,0.0,89,2,86,3
57,61,0.01,89,3,85,3
25,62,0.0,91,4,87,4
24,62,0.0,91,4,87,4
9,58,0.0,87,5,82,2
1,72,0.0,82,5,81,1
3,56,0.0,87,2,82,2
43,66,0.01,89,4,86,3
37,66,0.06,89,5,86,3
40,64,0.01,89,5,86,3
32,64,0.0,91,2,88,4
36,68,0.01,87,6,85,3
24,66,0.0,89,4,86,3
67,72,0.0,86,6,84,2
46,63,0.0,87,10,84,2
29,62,0.0,89,5,86,3
10,23,0.0,84,4,73,0
2,36,0.0,93,4,83,2
3,35,0.0,93,6,83,2
9,39,0.0,91,7,83,2
33,42,0.01,93,7,86,3
3,40,0.0,89,2,81,1
9,60,0.0,89,10,85,3
40,70,0.32,84,13,81,1
23,54,0.0,91,9,85,3
6,49,0.0,89,11,84,2
9,39,0.0,93,9,83,2
3,24,0.0,86,15,73,0
4,50,0.0,89,6,82,2
11,58,0.0,86,6,82,2
6,43,0.0,82,5,76,0
6,43,0.0,82,5,76,0
5,63,0.0,84,7,82,2
25,56,0.0,87,5,83,2
17,61,0.0,86,7,82,2
17,59,0.0,86,6,81,1
28,47,0.0,87,5,81,1
15,48,0.0,86,5,79,1
6,11,0.0,104,5,83,2
4,10,0.0,100,7,80,1
75,19,0.01,82,11,66,0
9,12,0.0,107,5,87,4
3,13,0.0,96,9,77,1
9,13,0.0,89,10,72,0
5,16,0.0,93,9,76,0
3,16,0.0,91,7,75,0
6,9,0.0,100,5,79,1
2,10,0.0,104,4,83,2
2,11,0.0,104,6,84,2
6,12,0.0,93,7,74,0
3,11,0.0,102,5,81,1
6,12,0.0,102,6,81,1
2,12,0.0,102,7,82,2
5,8,0.0,107,6,84,2
2,12,0.0,95,9,76,0
3,9,0.0,104,5,82,2
11,10,0.0,104,7,83,2
2,10,0.0,104,4,83,2
5,10,0.0,104,5,83,2
6,11,0.0,104,5,83,2
5,11,0.0,104,4,83,2
5,12,0.0,104,4,83,2
4,12,0.0,102,5,82,2
7,12,0.0,100,6,81,1
6,13,0.0,93,10,75,0
6,14,0.0,95,9,77,1
7,13,0.0,91,9,72,0
3,9,0.0,96,12,75,0
2,19,0.0,98,6,81,1
3,18,0.0,84,9,71,0
3,18,0.0,86,12,72,0
4,19,0.0,84,5,71,0
6,23,0.0,77,8,65,0
2,21,0.0,86,9,73,0
8,16,0.0,84,4,70,0
5,16,0.0,86,10,71,0
12,22,0.0,80,11,68,0
6,20,0.0,86,8,72,0
5,21,0.0,82,9,70,0
3,17,0.0,82,5,69,0
11,16,0.0,82,8,68,0
3,8,0.0,87,6,70,0
2,10,0.0,86,6,70,0
2,10,0.0,86,6,70,0
2,11,0.0,86,12,69,0
2,14,0.0,86,9,70,0
3,11,0.0,89,5,72,0
4,17,0.0,82,2,68,0
3,11,0.0,84,7,67,0
3,11,0.0,98,3,79,1
1,11,0.0,86,2,70,0
2,9,0.0,89,5,72,0
1,11,0.0,86,6,69,0
3,18,0.0,78,3,66,0
4,11,0.0,84,4,68,0
