Cloud,Humidity,Precip,Temp,Wind,Wbgt,class
63,75,0.22,87,7,86,3
60,77,0.2,86,8,86,3
64,75,0.26,87,7,86,3
31,80,0.01,89,11,88,4
37,72,0.01,91,11,90,4
63,77,0.49,87,9,86,3
36,80,0.01,89,11,88,4
43,66,0.02,93,9,90,4
47,75,0.02,89,9,88,4
51,72,0.13,89,9,87,4
64,75,0.3,87,6,86,3
24,72,0.0,91,8,89,4
23,72,0.0,91,8,89,4
20,59,0.0,86,14,80,1
11,61,0.0,84,15,80,1
9,51,0.0,89,10,83,2
53,77,0.39,87,9,87,4
64,77,0.66,87,9,87,4
59,75,1.32,89,10,87,4
41,72,0.18,89,9,88,4
59,80,1.05,86,12,85,3
23,72,0.0,89,8,88,4
58,72,0.06,87,7,86,3
65,68,0.04,91,7,87,4
27,66,0.0,91,9,89,4
4,18,0.0,91,8,76,0
2,28,0.0,93,5,81,1
3,27,0.0,93,5,82,2
0,30,0.0,91,6,80,1
44,36,0.0,95,2,85,3
6,33,0.0,86,9,78,1
2,50,0.0,89,5,84,2
54,53,0.0,89,5,83,2
3,46,0.0,91,4,84,2
3,39,0.0,89,6,81,1
2,29,0.0,93,5,82,2
3,29,0.0,84,8,74,0
1,43,0.0,89,8,81,1
2,48,0.0,86,9,80,1
45,37,0.0,84,7,75,0
45,37,0.0,84,7,75,0
0,54,0.0,84,9,79,1
4,51,0.0,86,8,80,1
0,53,0.0,86,11,80,1
2,53,0.0,84,11,79,1
4,46,0.0,86,8,79,1
26,45,0.0,84,9,77,1
6,8,0.0,113,7,89,4
4,8,0.0,109,11,86,3
19,16,0.0,86,11,71,0
2,7,0.0,113,5,88,4
6,11,0.0,102,12,80,1
7,11,0.0,98,14,77,1
6,11,0.0,102,12,81,1
6,12,0.0,100,12,80,1
6,8,0.0,105,5,83,2
3,8,0.0,109,3,86,3
3,8,0.0,111,8,86,3
6,14,0.0,95,5,77,1
4,9,0.0,109,10,85,3
5,10,0.0,109,9,86,3
4,10,0.0,111,9,87,4
5,8,0.0,114,6,89,4
3,10,0.0,104,13,82,2
3,8,0.0,111,7,87,4
5,9,0.0,111,7,88,4
3,8,0.0,109,3,86,3
5,9,0.0,113,7,88,4
6,9,0.0,113,6,88,4
4,9,0.0,113,6,88,4
5,9,0.0,113,6,88,4
5,9,0.0,111,7,87,4
6,10,0.0,109,9,85,3
6,12,0.0,100,13,79,1
4,11,0.0,104,12,82,2
6,9,0.0,100,13,77,1
6,8,0.0,104,10,81,1
3,16,0.0,104,9,84,2
6,14,0.0,91,10,75,0
3,14,0.0,93,14,75,0
17,18,0.0,89,3,75,0
46,27,0.0,78,7,67,0
3,25,0.0,89,6,77,1
19,17,0.0,87,7,72,0
8,14,0.0,93,5,76,0
7,18,0.0,86,13,70,0
4,15,0.0,93,7,76,0
20,16,0.0,91,7,75,0
16,18,0.0,87,6,73,0
30,15,0.0,86,7,70,0
3,19,0.0,86,5,72,0
10,17,0.0,89,6,75,0
10,17,0.0,89,6,75,0
3,28,0.0,84,9,73,0
8,18,0.0,86,12,70,0
9,15,0.0,93,6,75,0
5,14,0.0,91,3,75,0
4,14,0.0,89,9,72,0
5,12,0.0,102,3,82,2
1,17,0.0,89,2,74,0
6,14,0.0,93,5,76,0
3,18,0.0,89,6,74,0
3,15,0.0,89,3,73,0
6,12,0.0,89,3,73,0
5,22,0.0,80,15,68,0
9,13,0.0,86,6,70,0
6,17,0.0,87,11,72,0
3,20,0.0,86,10,72,0
0,19,0.0,89,3,75,0
0,17,0.0,87,7,73,0
3,18,0.0,86,5,73,0
2,20,0.0,84,5,71,0
79,69,0.0,60,5,58,0
76,72,0.0,59,3,57,0
76,86,0.0,55,8,54,0
29,29,0.0,78,4,69,0
65,68,0.0,69,3,67,0
54,53,0.0,71,3,67,0
37,55,0.0,71,3,68,0
28,53,0.0,73,4,68,0
1,28,0.0,86,5,75,0
5,21,0.0,84,7,71,0
30,53,0.0,86,16,79,1
37,51,0.02,87,14,80,1
30,48,0.0,86,4,80,1
36,56,0.02,80,7,76,0
37,51,0.02,87,14,80,1
45,75,0.0,66,8,65,0
47,65,0.0,68,6,65,0
46,65,0.0,69,5,66,0
49,63,0.0,69,6,66,0
70,59,0.0,73,5,68,0
69,63,0.0,71,6,67,0
100,93,0.07,68,12,66,0
45,62,0.0,77,4,73,0
55,68,0.0,71,5,67,0
81,87,0.03,77,7,76,0
58,90,0.0,77,6,77,1
96,93,0.12,71,8,70,0
97,96,0.06,71,8,70,0
88,96,0.05,73,7,72,0
92,87,0.04,75,9,73,0
91,73,0.03,75,6,71,0
89,62,0.0,78,5,73,0
88,90,0.04,75,5,74,0
83,87,0.05,75,7,74,0
85,66,0.0,77,8,72,0
91,100,0.19,66,6,66,0
88,59,0.0,77,6,71,0
88,57,0.0,77,5,72,0
96,81,0.12,73,6,71,0
91,87,0.05,73,7,71,0
76,90,0.05,75,5,75,0
81,84,0.07,77,5,76,0
26,54,0.0,84,7,78,1
50,71,0.04,82,5,79,1
12,60,0.0,82,6,78,1
22,62,0.01,82,5,78,1
52,58,0.0,84,7,78,1
12,60,0.0,82,6,78,1
56,79,0.0,80,6,78,1
26,71,0.0,80,7,77,1
84,69,0.0,80,5,76,0
71,64,0.0,80,7,76,0
98,73,0.01,77,6,73,0
99,78,0.16,71,6,69,0
99,90,0.29,68,7,67,0
93,87,0.05,68,19,67,0
77,78,0.0,71,14,69,0
97,100,0.02,68,8,67,0
94,81,0.1,71,10,68,0
2,34,0.0,84,6,73,0
3,34,0.0,84,6,73,0
17,61,0.0,73,16,69,0
9,56,0.0,84,5,78,1
18,56,0.0,82,6,77,1
26,62,0.0,80,6,77,1
59,62,0.0,80,7,75,0
9,58,0.0,82,6,78,1
9,54,0.0,84,6,78,1
10,54,0.0,84,5,78,1
89,73,0.0,73,8,69,0
11,55,0.0,86,8,80,1
11,56,0.0,86,8,80,1
13,53,0.0,86,7,80,1
11,58,0.0,82,8,77,1
10,56,0.0,84,7,78,1
6,54,0.0,84,9,78,1
2,56,0.0,84,7,79,1
7,58,0.0,82,8,78,1
10,54,0.0,84,6,79,1
13,60,0.0,86,7,81,1
13,55,0.0,86,6,80,1
40,60,0.0,80,9,76,0
53,67,0.0,84,11,79,1
23,56,0.0,84,9,79,1
5,60,0.0,84,8,79,1
19,71,0.0,82,11,79,1
49,59,0.0,86,9,82,2
70,72,0.0,86,8,83,2
22,51,0.0,86,10,79,1
43,55,0.0,86,9,81,1
72,78,0.0,73,9,72,0
76,63,0.0,75,9,70,0
30,49,0.0,84,10,77,1
23,51,0.0,86,11,80,1
98,86,0.03,66,10,64,0
68,67,0.05,89,10,83,2
80,72,0.05,89,7,84,2
56,63,0.04,91,9,86,3
76,67,0.65,89,9,85,3
55,74,0.28,87,7,84,2
66,77,0.39,86,9,84,2
14,72,0.0,91,7,87,4
40,79,0.05,89,11,86,3
66,65,0.35,91,9,85,3
67,63,0.11,93,7,87,4
62,67,0.17,89,8,85,3
71,77,0.3,86,9,83,2
60,70,0.23,89,7,85,3
33,74,0.01,89,12,86,3
41,70,0.03,91,12,87,4
60,77,0.7,87,9,84,2
56,79,0.1,89,12,86,3
67,63,0.15,93,8,87,4
50,72,0.14,91,9,87,4
43,67,0.04,89,8,85,3
54,74,0.12,86,7,84,2
15,75,0.0,91,6,88,4
14,70,0.0,91,6,88,4
17,59,0.0,86,14,79,1
39,59,0.0,86,14,78,1
24,55,0.0,87,9,80,1
61,79,0.3,86,9,84,2
43,79,0.12,86,9,85,3
35,77,0.25,87,10,85,3
28,65,0.03,91,10,87,4
34,79,0.15,86,12,84,2
16,74,0.0,89,6,85,3
81,67,0.48,89,7,84,2
81,74,0.17,87,7,84,2
20,65,0.0,91,9,87,4
8,15,0.0,95,10,76,0
2,28,0.0,93,5,80,1
3,23,0.0,96,5,81,1
2,31,0.0,91,6,79,1
22,31,0.0,96,3,84,2
6,30,0.0,89,9,76,0
2,50,0.0,89,6,82,2
41,55,0.0,89,6,82,2
0,47,0.0,91,5,83,2
3,39,0.0,89,6,79,1
2,29,0.0,93,5,80,1
5,24,0.0,86,8,73,0
0,42,0.0,89,8,79,1
2,46,0.0,89,9,80,1
45,33,0.0,87,7,76,0
45,33,0.0,87,7,76,0
0,56,0.0,84,8,77,1
1,50,0.0,87,7,79,1
0,51,0.0,86,10,78,1
1,53,0.0,86,10,78,1
2,46,0.0,86,8,78,1
16,46,0.0,84,9,75,0
7,8,0.0,114,6,87,4
5,10,0.0,109,10,83,2
26,17,0.0,86,9,68,0
3,8,0.0,113,5,86,3
9,11,0.0,102,12,78,1
7,12,0.0,96,15,75,0
6,11,0.0,104,13,79,1
6,12,0.0,100,11,77,1
9,8,0.0,107,7,82,2
8,8,0.0,111,5,85,3
6,9,0.0,111,10,85,3
7,13,0.0,96,6,75,0
7,11,0.0,107,9,82,2
6,10,0.0,111,7,85,3
6,10,0.0,109,9,84,2
9,8,0.0,116,7,88,4
5,12,0.0,102,13,79,1
4,9,0.0,113,7,86,3
6,10,0.0,113,8,86,3
8,8,0.0,111,5,85,3
6,9,0.0,113,6,86,3
8,9,0.0,113,6,86,3
5,9,0.0,114,5,87,4
8,9,0.0,113,5,87,4
7,9,0.0,111,6,84,2
7,10,0.0,109,8,84,2
8,12,0.0,98,12,76,0
7,12,0.0,102,11,79,1
8,10,0.0,98,12,75,0
10,9,0.0,104,10,79,1
5,15,0.0,104,12,82,2
10,13,0.0,91,11,73,0
8,14,0.0,93,14,74,0
32,17,0.0,91,3,73,0
48,28,0.0,78,8,65,0
5,22,0.0,91,6,75,0
24,15,0.0,89,7,71,0
26,12,0.0,95,5,74,0
15,18,0.0,86,12,69,0
8,14,0.0,93,7,75,0
31,15,0.0,93,8,73,0
29,17,0.0,89,5,71,0
45,15,0.0,86,7,69,0
8,17,0.0,89,7,71,0
13,15,0.0,93,5,74,0
13,15,0.0,93,5,74,0
6,24,0.0,86,9,72,0
10,17,0.0,86,10,69,0
18,14,0.0,93,7,73,0
6,14,0.0,91,3,73,0
11,13,0.0,89,9,70,0
7,10,0.0,104,6,81,1
5,13,0.0,93,2,74,0
8,12,0.0,95,6,75,0
4,16,0.0,91,5,73,0
5,16,0.0,89,3,72,0
11,11,0.0,91,3,71,0
4,20,0.0,80,14,65,0
11,12,0.0,89,6,69,0
10,15,0.0,89,11,70,0
4,18,0.0,86,9,69,0
1,16,0.0,93,4,75,0
1,13,0.0,91,3,73,0
7,15,0.0,89,6,71,0
5,16,0.0,86,5,69,0
2,9,0.0,105,7,81,1
5,7,0.0,102,12,76,0
3,12,0.0,89,9,70,0
4,12,0.0,91,8,71,0
8,9,0.0,107,6,82,2
3,12,0.0,89,5,69,0
7,11,0.0,93,10,72,0
4,8,0.0,96,10,73,0
10,11,0.0,96,11,74,0
4,11,0.0,102,12,79,1
5,10,0.0,98,12,76,0
5,8,0.0,107,5,82,2
7,12,0.0,91,9,71,0
3,12,0.0,89,9,70,0
30,74,0.0,73,8,70,0
5,8,0.0,113,3,86,3
1,11,0.0,107,4,84,2
5,8,0.0,111,5,85,3
30,74,0.0,73,8,70,0
4,9,0.0,113,6,87,4
3,12,0.0,107,10,83,2
1,12,0.0,109,4,86,3
3,31,0.0,91,8,77,1
16,57,0.0,80,6,73,0
4,8,0.0,100,5,77,1
3,6,0.0,102,9,77,1
3,11,0.0,96,13,75,0
3,31,0.0,91,8,77,1
3,6,0.0,102,6,77,1
8,9,0.0,96,17,75,0
8,11,0.0,95,15,74,0
7,8,0.0,104,10,80,1
12,52,0.0,77,3,70,0
2,22,0.0,95,5,79,1
5,13,0.0,93,9,73,0
0,51,0.0,78,5,72,0
0,58,0.0,75,17,69,0
0,45,0.0,82,8,74,0
2,22,0.0,95,5,79,1
3,21,0.0,93,6,77,1
0,32,0.0,89,6,76,0
3,24,0.0,95,6,79,1
8,76,0.0,68,10,65,0
1,25,0.0,95,5,79,1
0,21,0.0,95,3,79,1
2,23,0.0,95,4,79,1
3,31,0.0,91,8,77,1
3,20,0.0,95,5,79,1
0,26,0.0,95,5,79,1
2,17,0.0,95,6,78,1
3,41,0.0,82,5,72,0
4,7,0.0,113,3,86,3
5,7,0.0,102,6,78,1
3,17,0.0,98,8,79,1
0,21,0.0,95,3,79,1
4,23,0.0,95,4,79,1
8,10,0.0,109,9,84,2
1,11,0.0,107,4,84,2
1,16,0.0,96,4,78,1
2,14,0.0,91,4,73,0
24,67,0.0,75,8,70,0
3,28,0.0,84,2,72,0
3,14,0.0,91,7,73,0
2,13,0.0,87,4,70,0
2,12,0.0,89,3,70,0
1,43,0.0,82,5,74,0
0,56,0.0,77,8,72,0
0,51,0.0,80,7,73,0
0,51,0.0,80,8,72,0
0,45,0.0,82,9,73,0
1,30,0.0,89,9,77,1
1,30,0.0,89,9,76,0
0,53,0.0,80,7,73,0
79,65,0.0,62,5,58,0
76,70,0.0,60,3,57,0
76,81,0.0,55,8,54,0
29,30,0.0,80,4,69,0
55,64,0.0,71,4,66,0
57,52,0.0,75,4,68,0
55,50,0.0,75,5,68,0
38,50,0.0,75,6,68,0
1,24,0.0,91,5,76,0
5,22,0.0,82,7,68,0
30,56,0.0,82,14,75,0
37,60,0.01,82,11,76,0
30,56,0.0,82,5,74,0
36,64,0.01,75,2,70,0
37,60,0.01,82,11,76,0
42,84,0.0,64,7,63,0
39,68,0.0,68,6,64,0
42,68,0.0,69,6,65,0
43,63,0.0,71,6,65,0
56,59,0.0,75,5,68,0
65,61,0.0,73,6,68,0
100,93,0.12,66,12,64,0
36,62,0.0,77,4,71,0
54,70,0.0,69,6,66,0
79,87,0.03,77,7,75,0
38,93,0.0,77,7,75,0
97,93,0.12,68,9,67,0
95,96,0.06,69,8,69,0
88,96,0.05,71,8,71,0
89,90,0.04,73,9,71,0
94,76,0.03,73,6,69,0
95,71,0.01,77,5,72,0
90,93,0.04,73,5,71,0
83,84,0.05,75,7,73,0
85,66,0.01,77,6,71,0
93,93,0.19,68,5,66,0
84,62,0.01,75,5,70,0
90,64,0.01,77,4,71,0
96,84,0.12,73,7,70,0
90,87,0.05,73,7,70,0
84,81,0.05,77,5,74,0
86,84,0.07,77,5,74,0
6,53,0.0,84,6,76,0
35,69,0.04,82,5,77,1
8,62,0.0,82,6,76,0
4,58,0.01,82,4,76,0
39,60,0.0,82,6,76,0
8,62,0.0,82,6,76,0
53,76,0.0,78,5,75,0
20,71,0.0,78,7,74,0
38,67,0.0,80,4,75,0
46,67,0.0,80,6,75,0
98,76,0.01,75,7,72,0
99,81,0.16,71,5,68,0
100,93,0.29,68,7,66,0
90,87,0.05,69,17,67,0
75,69,0.0,75,13,70,0
98,96,0.02,68,8,68,0
95,81,0.1,71,10,68,0
0,40,0.0,84,5,73,0
1,40,0.0,84,5,73,0
15,66,0.0,71,15,67,0
12,60,0.0,82,5,76,0
26,62,0.0,80,5,75,0
33,64,0.0,80,5,75,0
37,64,0.0,78,6,73,0
8,62,0.0,82,5,76,0
12,60,0.0,82,5,75,0
12,56,0.0,82,4,76,0
92,78,0.0,71,6,67,0
9,63,0.0,84,7,78,1
46,65,0.0,84,8,78,1
8,54,0.0,84,6,76,0
10,60,0.0,80,7,75,0
7,58,0.0,82,6,76,0
8,58,0.0,82,8,76,0
12,58,0.0,84,6,78,1
7,60,0.0,82,6,75,0
6,56,0.0,84,6,77,1
9,63,0.0,84,6,78,1
8,58,0.0,84,5,77,1
52,64,0.0,80,8,74,0
53,69,0.0,84,11,79,1
31,58,0.0,82,8,76,0
12,63,0.0,84,7,78,1
52,79,0.0,82,10,78,1
50,61,0.0,86,11,79,1
60,70,0.0,86,7,82,2
26,51,0.0,86,10,77,1
51,59,0.0,86,8,80,1
63,81,0.0,73,10,70,0
75,68,0.0,71,10,67,0
47,52,0.0,80,10,73,0
18,57,0.0,84,10,76,0
97,84,0.03,66,9,64,0
73,68,0.05,89,10,83,2
83,77,0.05,86,7,83,2
56,70,0.08,89,8,85,3
79,70,0.49,89,8,83,2
55,79,0.28,86,7,82,2
79,79,0.39,86,9,82,2
13,72,0.0,89,5,85,3
31,82,0.19,86,9,84,2
70,70,0.2,89,8,84,2
62,66,0.07,91,6,86,3
63,70,0.11,89,7,84,2
76,77,0.3,86,9,83,2
61,72,0.13,89,7,84,2
25,80,0.01,87,11,84,2
50,80,0.51,87,11,84,2
56,88,0.7,84,9,81,1
50,80,0.25,87,12,84,2
62,72,0.16,89,8,85,3
55,80,0.25,87,8,84,2
47,72,0.11,89,8,84,2
65,77,0.12,86,6,82,2
9,72,0.0,91,5,86,3
11,70,0.0,91,5,86,3
30,59,0.0,86,13,79,1
26,65,0.0,84,13,77,1
26,61,0.0,84,9,78,1
55,82,0.3,86,9,83,2
44,79,0.12,86,9,83,2
34,79,0.25,86,9,84,2
23,70,0.03,89,8,85,3
35,82,0.15,86,12,83,2
7,75,0.0,89,5,85,3
78,70,0.39,89,7,83,2
81,77,0.17,86,6,83,2
6,70,0.0,89,8,85,3
10,14,0.0,95,11,76,0
0,26,0.0,95,5,79,1
4,25,0.0,95,5,79,1
0,31,0.0,91,6,77,1
18,32,0.0,96,3,82,2
17,29,0.0,89,8,76,0
0,50,0.0,91,7,82,2
25,57,0.0,89,6,81,1
1,49,0.0,91,6,82,2
3,42,0.0,87,5,77,1
0,30,0.0,93,5,79,1
3,24,0.0,86,7,72,0
1,43,0.0,87,7,77,1
2,48,0.0,86,8,77,1
39,35,0.0,86,6,75,0
39,35,0.0,86,6,75,0
0,57,0.0,84,8,77,1
1,51,0.0,86,6,77,1
1,51,0.0,86,9,77,1
1,53,0.0,84,9,76,0
5,48,0.0,86,7,77,1
24,47,0.0,82,8,74,0
10,8,0.0,113,6,85,3
6,9,0.0,105,10,81,1
29,17,0.0,82,9,66,0
3,7,0.0,113,5,85,3
5,10,0.0,102,12,78,1
5,12,0.0,93,13,73,0
4,11,0.0,100,13,77,1
4,11,0.0,98,10,75,0
8,8,0.0,105,7,80,1
8,8,0.0,111,5,84,2
7,8,0.0,113,11,85,3
9,12,0.0,96,7,75,0
5,9,0.0,107,9,81,1
7,9,0.0,109,6,84,2
4,9,0.0,109,8,83,2
4,7,0.0,114,7,86,3
5,11,0.0,102,12,78,1
5,8,0.0,109,5,83,2
8,8,0.0,111,8,84,2
8,8,0.0,111,5,84,2
8,8,0.0,113,6,85,3
7,8,0.0,113,6,85,3
5,8,0.0,113,5,85,3
6,8,0.0,111,5,85,3
4,8,0.0,109,6,83,2
7,10,0.0,107,7,82,2
6,11,0.0,98,10,75,0
6,11,0.0,100,10,77,1
5,10,0.0,96,9,74,0
7,8,0.0,102,10,78,1
6,14,0.0,105,12,83,2
11,14,0.0,91,11,72,0
7,15,0.0,91,15,72,0
32,20,0.0,89,5,72,0
48,31,0.0,77,7,65,0
5,20,0.0,93,7,75,0
24,17,0.0,87,6,70,0
26,14,0.0,93,6,73,0
32,18,0.0,86,12,68,0
9,14,0.0,95,7,74,0
42,15,0.0,91,9,71,0
29,16,0.0,89,5,70,0
45,17,0.0,86,7,68,0
10,20,0.0,86,7,70,0
7,20,0.0,91,3,74,0
7,20,0.0,91,3,74,0
8,23,0.0,87,8,71,0
12,19,0.0,84,6,68,0
8,14,0.0,93,5,73,0
6,15,0.0,93,3,73,0
11,15,0.0,89,9,70,0
7,11,0.0,104,6,81,1
5,14,0.0,93,2,73,0
8,12,0.0,95,4,73,0
4,14,0.0,91,3,71,0
5,15,0.0,91,3,72,0
11,11,0.0,91,3,71,0
2,20,0.0,82,14,65,0
13,13,0.0,86,6,67,0
11,13,0.0,87,10,68,0
4,21,0.0,82,7,67,0
1,16,0.0,93,4,75,0
1,14,0.0,91,3,72,0
6,17,0.0,89,6,71,0
5,17,0.0,86,5,68,0
5,8,0.0,104,8,79,1
7,6,0.0,100,13,75,0
3,13,0.0,86,9,68,0
3,11,0.0,89,10,69,0
6,8,0.0,107,6,81,1
3,11,0.0,87,5,68,0
9,11,0.0,91,10,70,0
2,7,0.0,95,9,72,0
11,12,0.0,93,10,72,0
4,10,0.0,102,12,78,1
5,9,0.0,98,12,75,0
6,8,0.0,105,6,81,1
6,12,0.0,91,9,70,0
3,13,0.0,86,9,68,0
29,73,0.0,71,8,68,0
5,7,0.0,111,4,84,2
3,11,0.0,105,8,82,2
5,9,0.0,109,6,84,2
29,73,0.0,71,8,68,0
4,7,0.0,113,7,86,3
4,12,0.0,104,14,81,1
4,12,0.0,107,7,84,2
1,32,0.0,89,9,76,0
3,56,0.0,78,6,72,0
4,7,0.0,102,6,77,1
3,5,0.0,100,10,75,0
2,11,0.0,95,14,74,0
1,32,0.0,89,9,76,0
4,6,0.0,100,7,75,0
8,11,0.0,95,16,73,0
8,13,0.0,93,14,73,0
5,8,0.0,104,10,79,1
28,57,0.0,73,3,67,0
2,20,0.0,95,5,78,1
2,15,0.0,91,10,72,0
0,59,0.0,75,5,69,0
1,73,0.0,71,16,66,0
0,52,0.0,80,8,72,0
2,27,0.0,91,6,77,1
3,21,0.0,95,7,77,1
0,38,0.0,84,7,74,0
4,25,0.0,93,6,78,1
20,78,0.0,66,11,63,0
3,25,0.0,91,5,76,0
0,25,0.0,91,5,76,0
3,21,0.0,93,4,77,1
1,32,0.0,89,9,76,0
2,18,0.0,95,5,77,1
3,25,0.0,93,5,78,1
2,17,0.0,93,7,75,0
2,43,0.0,80,5,70,0
5,6,0.0,111,4,84,2
3,6,0.0,104,7,78,1
1,16,0.0,95,7,75,0
0,25,0.0,91,5,76,0
5,24,0.0,93,4,77,1
8,9,0.0,107,10,82,2
3,11,0.0,105,8,82,2
3,16,0.0,95,4,77,1
3,13,0.0,89,5,71,0
27,68,0.0,73,8,68,0
10,30,0.0,82,3,70,0
3,15,0.0,91,6,72,0
1,13,0.0,86,4,68,0
1,11,0.0,86,2,68,0
2,47,0.0,80,5,71,0
1,59,0.0,75,8,70,0
1,57,0.0,77,8,71,0
1,59,0.0,77,9,71,0
0,52,0.0,77,10,70,0
0,33,0.0,86,9,74,0
3,36,0.0,86,11,74,0
0,55,0.0,77,7,71,0
67,64,0.0,62,5,57,0
57,72,0.0,59,6,56,0
65,77,0.0,55,5,53,0
59,30,0.0,80,2,67,0
58,65,0.0,71,4,66,0
50,53,0.0,73,6,66,0
56,55,0.0,71,7,65,0
27,49,0.0,73,7,65,0
19,24,0.0,89,9,73,0
22,24,0.0,80,6,66,0
30,56,0.0,82,14,75,0
37,60,0.01,82,11,76,0
30,56,0.0,82,5,74,0
36,64,0.01,75,2,70,0
37,60,0.01,82,11,76,0
51,83,0.0,64,7,61,0
46,72,0.0,66,6,63,0
48,75,0.0,66,6,63,0
47,70,0.0,68,6,64,0
56,66,0.0,71,5,67,0
63,66,0.0,71,6,66,0
100,90,0.12,66,11,64,0
37,68,0.0,75,3,70,0
54,78,0.0,66,6,64,0
77,93,0.03,75,6,73,0
37,93,0.0,75,7,74,0
93,90,0.12,68,9,67,0
90,100,0.06,68,9,67,0
87,93,0.05,71,8,70,0
86,84,0.04,73,9,70,0
91,76,0.03,71,6,68,0
90,73,0.01,75,5,71,0
74,93,0.04,71,5,70,0
84,84,0.05,75,7,72,0
83,68,0.01,75,6,71,0
92,96,0.19,66,5,65,0
86,61,0.01,75,5,69,0
90,68,0.01,75,4,71,0
97,84,0.12,73,7,70,0
90,84,0.05,71,7,69,0
84,87,0.05,73,5,72,0
83,84,0.07,75,5,73,0
3,58,0.0,82,6,75,0
40,71,0.04,80,4,75,0
7,69,0.0,78,5,74,0
5,62,0.01,82,3,75,0
39,62,0.0,82,5,75,0
7,69,0.0,78,5,74,0
37,81,0.0,77,5,74,0
20,73,0.0,77,6,74,0
39,74,0.0,78,3,75,0
45,66,0.0,78,5,73,0
99,78,0.01,75,6,71,0
98,96,0.2,68,5,67,0
98,100,0.22,66,6,65,0
89,87,0.05,69,17,67,0
75,71,0.0,75,13,70,0
93,84,0.02,71,8,69,0
96,84,0.1,69,10,67,0
1,40,0.0,82,5,72,0
1,40,0.0,82,5,72,0
24,76,0.0,71,16,67,0
14,64,0.0,80,5,75,0
18,64,0.0,80,5,74,0
19,66,0.0,78,5,73,0
22,68,0.0,77,5,72,0
3,66,0.0,80,5,74,0
12,66,0.0,80,5,74,0
14,62,0.0,80,3,75,0
83,81,0.0,69,6,67,0
24,69,0.0,82,6,77,1
56,71,0.0,82,6,77,1
8,58,0.0,82,6,76,0
8,62,0.0,80,5,74,0
5,60,0.0,82,5,75,0
9,54,0.0,84,6,76,0
30,65,0.0,82,5,77,1
7,62,0.0,80,5,75,0
5,62,0.0,82,5,75,0
10,67,0.0,82,6,76,0
9,60,0.0,82,5,76,0
59,71,0.0,77,7,73,0
51,74,0.0,82,9,77,1
28,60,0.0,82,6,75,0
19,69,0.0,82,5,77,1
47,84,0.0,80,9,78,1
50,65,0.0,84,9,79,1
69,74,0.0,86,8,81,1
29,56,0.0,84,7,76,0
