Cloud,Humidity,Precip,Temp,Wind,Wbgt,class
1,13,0.0,95,3,77,1
3,37,0.0,87,3,77,1
67,73,0.0,68,3,66,0
3,26,0.0,91,4,78,1
1,23,0.0,91,4,76,0
2,29,0.0,91,2,78,1
7,33,0.0,78,1,69,0
55,66,0.0,71,1,67,0
1,22,0.0,80,3,67,0
2,19,0.0,80,2,66,0
2,19,0.0,82,2,68,0
7,33,0.0,78,1,69,0
1,10,0.0,86,3,69,0
10,19,0.0,75,3,63,0
10,18,0.0,78,5,65,0
2,12,0.0,91,3,73,0
68,53,0.0,73,2,66,0
1,39,0.0,77,3,69,0
1,18,0.0,77,6,63,0
1,47,0.0,73,1,66,0
10,52,0.0,68,7,62,0
6,48,0.0,73,1,67,0
1,41,0.0,77,3,68,0
1,46,0.0,75,2,68,0
0,40,0.0,75,3,66,0
0,43,0.0,75,4,67,0
3,57,0.0,69,3,64,0
1,41,0.0,73,3,65,0
2,34,0.0,75,0,65,0
0,32,0.0,75,5,65,0
7,33,0.0,78,1,69,0
0,25,0.0,77,9,66,0
0,22,0.0,80,12,67,0
0,19,0.0,78,14,65,0
6,17,0.0,80,1,66,0
4,45,0.0,87,3,79,1
1,14,0.0,80,2,66,0
0,28,0.0,80,16,68,0
2,34,0.0,75,0,65,0
1,51,0.0,75,2,68,0
1,12,0.0,95,3,76,0
1,13,0.0,95,3,77,1
1,17,0.0,80,12,66,0
2,26,0.0,68,0,58,0
58,68,0.0,69,3,66,0
1,24,0.0,68,2,57,0
2,23,0.0,68,9,58,0
1,19,0.0,75,5,62,0
0,19,0.0,71,6,59,0
2,46,0.0,75,1,67,0
7,37,0.0,75,2,66,0
9,36,0.0,77,3,67,0
7,48,0.0,73,0,67,0
3,44,0.0,73,5,65,0
0,32,0.0,77,6,66,0
0,34,0.0,75,8,65,0
16,50,0.0,68,1,63,0
28,77,0.0,53,5,52,0
43,86,0.0,50,5,50,0
25,83,0.0,50,4,49,0
34,54,0.0,51,3,48,0
10,61,0.0,55,7,52,0
8,53,0.0,57,9,52,0
8,55,0.0,55,9,52,0
1,57,0.0,55,5,51,0
1,42,0.0,57,4,52,0
16,45,0.0,48,3,44,0
39,61,0.01,84,12,80,1
50,57,0.01,86,11,80,1
5,53,0.0,86,8,81,1
45,59,0.01,80,7,77,1
50,57,0.01,86,11,80,1
67,70,0.0,66,3,63,0
62,75,0.0,64,2,63,0
71,75,0.0,64,3,63,0
66,72,0.0,64,5,63,0
62,75,0.0,64,3,63,0
67,75,0.0,64,4,63,0
72,75,0.0,66,7,64,0
79,87,0.0,66,3,65,0
76,72,0.0,64,4,62,0
81,78,0.0,71,13,68,0
83,87,0.01,71,14,69,0
71,75,0.0,68,6,66,0
68,75,0.0,68,6,66,0
67,78,0.0,68,6,66,0
100,87,0.01,66,6,64,0
100,83,0.01,66,3,64,0
91,100,0.05,66,7,67,0
76,86,0.01,64,6,64,0
100,93,0.02,64,6,63,0
91,93,0.06,66,7,65,0
100,100,0.02,59,4,59,0
95,96,0.09,64,7,63,0
92,93,0.14,66,5,66,0
89,81,0.0,69,7,67,0
100,90,0.02,64,5,63,0
70,78,0.0,68,6,66,0
74,81,0.01,68,6,66,0
83,81,0.02,71,10,68,0
82,84,0.01,68,7,67,0
86,87,0.0,71,11,70,0
85,87,0.01,68,7,68,0
87,78,0.01,69,6,67,0
86,87,0.0,71,11,70,0
93,90,0.0,68,6,67,0
93,87,0.0,68,8,66,0
95,96,0.12,66,5,65,0
96,96,0.15,64,5,64,0
93,84,0.0,69,6,67,0
100,87,0.01,71,7,69,0
100,93,0.02,69,4,68,0
39,76,0.0,71,5,70,0
53,71,0.0,75,4,72,0
88,78,0.0,71,7,68,0
59,87,0.0,66,5,66,0
3,46,0.0,75,13,69,0
4,46,0.0,75,12,69,0
24,71,0.0,71,5,70,0
79,87,0.05,75,7,73,0
91,93,0.06,71,6,71,0
94,100,0.04,66,6,66,0
95,100,0.18,64,6,64,0
81,87,0.03,75,3,75,0
85,87,0.0,73,6,72,0
91,90,0.0,71,6,71,0
80,93,0.04,68,2,67,0
30,71,0.01,82,3,79,1
22,74,0.01,82,3,81,1
70,81,0.0,77,3,76,0
70,81,0.01,77,2,76,0
73,93,0.02,75,2,76,0
44,81,0.01,78,2,78,1
54,82,0.0,80,2,78,1
43,84,0.0,77,2,77,1
74,87,0.01,75,4,75,0
51,76,0.0,80,3,78,1
56,79,0.01,80,3,78,1
56,90,0.1,73,3,73,0
10,79,0.0,82,5,81,1
56,79,0.0,78,2,77,1
54,82,0.0,80,3,79,1
34,82,0.0,82,5,81,1
4,76,0.0,82,5,80,1
12,76,0.0,82,5,81,1
35,74,0.0,80,6,78,1
13,74,0.0,82,5,79,1
47,84,0.0,73,4,72,0
48,82,0.0,75,2,74,0
12,65,0.0,80,4,77,1
2,63,0.0,84,6,80,1
58,84,0.0,73,2,72,0
28,74,0.0,84,6,81,1
40,85,0.02,84,2,84,2
43,70,0.02,89,5,86,3
11,77,0.0,86,3,85,3
18,77,0.0,86,3,85,3
12,74,0.0,87,4,85,3
34,74,0.03,89,9,85,3
26,77,0.0,87,5,86,3
15,77,0.0,87,4,86,3
17,74,0.0,89,3,86,3
18,74,0.0,89,2,86,3
12,74,0.0,87,4,85,3
16,74,0.0,89,2,86,3
40,79,0.03,87,8,86,3
40,77,0.04,87,7,86,3
16,74,0.0,87,5,85,3
40,79,0.01,86,6,85,3
38,72,0.0,89,5,87,4
34,77,0.0,89,5,87,4
24,74,0.0,86,3,84,2
20,77,0.0,86,4,85,3
37,70,0.02,91,9,88,4
36,77,0.1,89,9,86,3
12,70,0.0,84,5,82,2
13,75,0.0,84,5,82,2
21,68,0.0,86,3,83,2
14,74,0.0,87,5,85,3
17,74,0.0,87,6,85,3
19,72,0.0,89,6,86,3
34,72,0.0,89,4,87,4
18,74,0.0,87,6,85,3
43,74,0.01,89,9,85,3
11,79,0.0,86,2,85,3
21,79,0.0,84,2,83,2
38,70,0.01,89,7,86,3
1,25,0.0,77,3,65,0
2,45,0.0,86,1,77,1
2,46,0.0,84,2,77,1
1,53,0.0,86,2,80,1
0,52,0.0,89,2,83,2
4,56,0.0,80,2,74,0
1,75,0.0,84,2,81,1
1,72,0.0,84,4,82,2
1,72,0.0,84,2,82,2
1,65,0.0,82,3,79,1
0,55,0.0,86,2,80,1
0,30,0.0,78,10,68,0
34,63,0.0,84,2,80,1
33,67,0.0,84,4,80,1
11,63,0.0,82,2,78,1
11,63,0.0,82,2,78,1
61,74,0.0,80,2,78,1
19,65,0.0,84,2,80,1
7,70,0.0,82,3,80,1
3,67,0.0,82,3,80,1
30,65,0.0,82,3,78,1
43,69,0.0,80,2,77,1
15,20,0.0,98,3,83,2
8,14,0.0,98,3,80,1
29,19,0.0,82,5,69,0
17,46,0.0,93,5,85,3
5,13,0.0,95,5,77,1
3,17,0.0,89,5,74,0
6,15,0.0,93,4,76,0
9,16,0.0,91,4,76,0
2,11,0.0,100,2,80,1
2,14,0.0,98,2,80,1
2,11,0.0,98,5,79,1
2,19,0.0,86,3,73,0
7,13,0.0,100,3,81,1
19,16,0.0,98,4,81,1
9,14,0.0,100,5,82,2
6,24,0.0,96,4,82,2
9,18,0.0,93,4,78,1
4,23,0.0,98,3,83,2
1,16,0.0,98,5,81,1
2,14,0.0,98,2,80,1
14,20,0.0,98,4,82,2
21,20,0.0,98,3,82,2
21,20,0.0,98,2,82,2
17,20,0.0,98,2,82,2
12,16,0.0,98,3,81,1
12,19,0.0,96,6,81,1
3,18,0.0,93,4,78,1
7,20,0.0,93,4,78,1
9,17,0.0,91,6,76,0
5,17,0.0,95,6,79,1
2,20,0.0,93,5,78,1
0,17,0.0,82,4,68,0
2,16,0.0,84,4,69,0
23,27,0.0,80,3,68,0
27,29,0.0,75,8,64,0
1,25,0.0,82,7,70,0
13,21,0.0,80,5,67,0
8,22,0.0,82,3,69,0
3,19,0.0,82,5,67,0
4,21,0.0,82,3,68,0
5,20,0.0,82,5,68,0
5,28,0.0,77,2,66,0
17,23,0.0,78,5,66,0
22,20,0.0,80,5,66,0
8,21,0.0,80,4,67,0
8,21,0.0,80,4,67,0
13,26,0.0,75,9,64,0
10,23,0.0,77,6,65,0
6,23,0.0,80,3,68,0
4,32,0.0,68,3,60,0
2,22,0.0,75,3,63,0
5,20,0.0,86,2,72,0
9,22,0.0,82,1,69,0
10,20,0.0,80,3,67,0
7,23,0.0,80,5,67,0
2,24,0.0,68,4,58,0
3,26,0.0,69,3,59,0
7,24,0.0,64,19,54,0
3,22,0.0,57,10,48,0
7,30,0.0,53,22,45,0
4,34,0.0,50,17,44,0
14,36,0.0,55,3,49,0
4,35,0.0,53,6,48,0
7,28,0.0,53,5,47,0
4,28,0.0,53,6,46,0
3,9,0.0,95,4,76,0
3,8,0.0,91,2,72,0
3,25,0.0,69,4,60,0
3,28,0.0,68,4,59,0
2,11,0.0,98,2,79,1
2,23,0.0,68,6,58,0
2,14,0.0,84,3,68,0
1,7,0.0,89,3,70,0
2,13,0.0,89,2,72,0
1,12,0.0,95,5,76,0
3,11,0.0,91,7,73,0
2,9,0.0,96,2,77,1
4,21,0.0,66,3,57,0
3,25,0.0,69,4,60,0
15,66,0.0,73,4,70,0
2,31,0.0,95,3,83,2
1,13,0.0,98,5,80,1
1,34,0.0,91,4,81,1
15,66,0.0,73,4,70,0
2,23,0.0,95,5,81,1
1,21,0.0,95,4,80,1
2,26,0.0,93,2,81,1
4,28,0.0,84,2,73,0
7,54,0.0,77,2,72,0
3,17,0.0,86,4,71,0
3,14,0.0,87,3,72,0
1,16,0.0,87,3,72,0
4,28,0.0,84,2,73,0
1,9,0.0,91,3,73,0
10,16,0.0,84,6,69,0
10,16,0.0,84,7,69,0
2,11,0.0,95,3,76,0
10,42,0.0,78,3,72,0
1,33,0.0,82,3,72,0
2,15,0.0,82,6,67,0
0,41,0.0,78,1,71,0
7,40,0.0,75,5,67,0
4,39,0.0,78,1,71,0
1,36,0.0,80,4,72,0
1,40,0.0,80,3,72,0
1,31,0.0,80,4,70,0
0,38,0.0,78,5,70,0
4,45,0.0,73,2,67,0
0,34,0.0,78,4,70,0
0,28,0.0,82,1,70,0
0,26,0.0,80,5,69,0
4,28,0.0,84,2,73,0
1,21,0.0,82,8,69,0
1,20,0.0,84,12,70,0
1,16,0.0,84,14,69,0
2,16,0.0,86,1,71,0
2,34,0.0,93,3,83,2
1,12,0.0,86,2,71,0
0,25,0.0,86,12,73,0
0,28,0.0,82,1,70,0
2,43,0.0,80,2,72,0
1,12,0.0,98,4,79,1
1,13,0.0,98,5,80,1
1,15,0.0,84,12,70,0
1,20,0.0,75,11,63,0
10,64,0.0,73,4,70,0
1,22,0.0,73,3,62,0
3,20,0.0,75,7,63,0
1,18,0.0,80,5,66,0
1,17,0.0,80,5,65,0
2,41,0.0,78,2,71,0
8,32,0.0,80,1,70,0
6,30,0.0,80,5,70,0
5,38,0.0,78,1,70,0
2,38,0.0,77,6,68,0
0,27,0.0,80,6,70,0
0,29,0.0,80,8,69,0
6,40,0.0,75,3,67,0
18,67,0.0,57,6,55,0
20,75,0.0,55,7,54,0
15,77,0.0,53,6,52,0
26,47,0.0,57,3,52,0
7,52,0.0,60,9,56,0
1,43,0.0,62,10,57,0
0,48,0.0,60,10,56,0
5,48,0.0,60,6,56,0
2,33,0.0,62,4,55,0
6,38,0.0,53,4,47,0
39,61,0.01,84,12,80,1
50,57,0.01,86,11,80,1
5,53,0.0,86,8,81,1
45,59,0.01,80,7,77,1
50,57,0.01,86,11,80,1
64,68,0.0,66,5,64,0
61,66,0.0,68,3,66,0
63,68,0.0,68,4,65,0
62,65,0.0,68,4,65,0
60,68,0.0,68,3,66,0
58,66,0.0,68,4,66,0
71,73,0.0,68,8,65,0
70,81,0.0,68,3,68,0
66,68,0.0,66,3,64,0
83,76,0.0,71,13,69,0
84,84,0.0,71,14,70,0
68,73,0.0,68,6,67,0
67,73,0.0,69,6,68,0
68,73,0.0,69,7,68,0
98,84,0.01,66,6,65,0
99,81,0.01,66,3,64,0
91,97,0.05,68,7,68,0
77,81,0.0,66,6,66,0
100,90,0.02,64,6,64,0
92,87,0.06,68,7,66,0
100,97,0.02,60,4,60,0
94,93,0.09,64,7,64,0
93,93,0.14,68,5,67,0
86,81,0.0,71,7,68,0
100,87,0.02,66,5,64,0
72,73,0.0,69,6,68,0
75,73,0.0,69,7,68,0
85,79,0.0,71,11,69,0
84,76,0.0,71,7,68,0
86,87,0.0,71,11,71,0
87,81,0.05,69,7,68,0
90,76,0.01,71,6,68,0
86,87,0.0,71,11,71,0
93,90,0.0,68,6,68,0
93,87,0.0,68,7,67,0
95,100,0.12,66,5,66,0
96,97,0.15,66,5,66,0
90,84,0.0,71,7,69,0
100,87,0.01,71,6,70,0
97,87,0.02,71,4,70,0
40,71,0.0,73,5,72,0
46,66,0.0,77,5,74,0
81,73,0.0,73,7,70,0
59,81,0.0,68,5,68,0
0,40,0.0,80,14,72,0
0,40,0.0,80,13,72,0
26,68,0.0,73,6,71,0
78,85,0.05,75,7,74,0
91,94,0.06,71,6,71,0
94,97,0.04,66,5,67,0
95,100,0.18,64,6,64,0
80,85,0.03,75,3,75,0
85,87,0.0,73,6,73,0
91,90,0.0,71,6,71,0
79,90,0.04,68,3,69,0
35,65,0.01,84,4,82,2
26,67,0.01,84,4,82,2
70,74,0.0,80,3,79,1
68,82,0.01,78,2,78,1
73,88,0.02,77,2,78,1
45,74,0.01,82,3,80,1
64,68,0.0,66,5,64,0
61,66,0.0,68,3,66,0
63,68,0.0,68,4,65,0
62,65,0.0,68,4,65,0
60,68,0.0,68,3,66,0
58,66,0.0,68,4,66,0
63,68,0.0,68,8,66,0
70,84,0.0,68,3,67,0
66,68,0.0,66,3,64,0
83,76,0.0,71,13,69,0
84,84,0.0,71,14,70,0
68,73,0.0,68,6,67,0
67,73,0.0,69,6,68,0
68,73,0.0,69,7,68,0
98,84,0.01,66,6,65,0
99,81,0.01,66,3,64,0
91,97,0.05,68,7,68,0
77,81,0.0,66,6,66,0
100,90,0.02,64,6,64,0
92,87,0.06,68,7,66,0
100,97,0.02,60,4,60,0
94,93,0.09,64,7,64,0
93,93,0.14,68,5,67,0
86,81,0.0,71,7,68,0
100,87,0.02,66,5,64,0
72,73,0.0,69,6,68,0
75,73,0.0,69,7,68,0
85,79,0.0,71,11,69,0
84,76,0.0,71,7,68,0
86,87,0.0,71,11,71,0
87,81,0.05,69,7,68,0
90,76,0.01,71,6,68,0
86,87,0.0,71,11,71,0
93,90,0.0,68,6,68,0
93,87,0.0,68,7,67,0
95,100,0.12,66,5,66,0
96,97,0.15,66,5,66,0
90,84,0.0,71,7,69,0
100,87,0.01,71,6,70,0
97,87,0.02,71,4,70,0
40,71,0.0,73,5,72,0
46,66,0.0,77,5,74,0
81,73,0.0,73,7,70,0
59,81,0.0,68,5,68,0
0,40,0.0,80,14,72,0
0,40,0.0,80,13,72,0
26,68,0.0,73,6,71,0
78,85,0.05,75,7,74,0
91,94,0.06,71,6,71,0
94,97,0.04,66,5,67,0
95,100,0.18,64,6,64,0
80,85,0.03,75,3,75,0
85,87,0.0,73,6,73,0
91,90,0.0,71,6,71,0
79,90,0.04,68,3,69,0
35,65,0.01,84,4,82,2
26,67,0.01,84,4,82,2
70,74,0.0,80,3,79,1
79,88,0.01,77,1,76,0
71,82,0.04,78,1,78,1
68,77,0.03,80,2,79,1
52,77,0.0,82,3,81,1
73,79,0.01,80,2,78,1
73,85,0.01,77,4,76,0
53,72,0.0,82,3,80,1
59,74,0.01,82,3,80,1
84,88,0.04,75,3,75,0
10,72,0.0,84,6,83,2
49,74,0.0,80,3,79,1
49,80,0.0,82,3,81,1
30,82,0.0,82,7,82,2
10,67,0.0,84,5,82,2
17,72,0.0,84,7,83,2
34,67,0.0,82,6,80,1
18,67,0.0,84,7,81,1
34,76,0.0,75,5,75,0
49,81,0.0,75,4,76,0
24,58,0.0,82,5,79,1
16,61,0.0,84,6,82,2
52,76,0.0,75,3,75,0
35,72,0.0,86,5,84,2
39,77,0.02,86,5,86,3
44,66,0.02,91,6,88,4
13,70,0.0,89,3,88,4
16,70,0.0,89,5,88,4
13,68,0.0,91,5,88,4
34,77,0.03,89,9,87,4
25,75,0.0,89,5,87,4
21,75,0.0,89,5,87,4
18,73,0.0,89,4,88,4
18,70,0.0,89,3,88,4
13,68,0.0,91,5,88,4
18,70,0.0,89,3,88,4
36,77,0.03,89,9,87,4
38,75,0.04,89,8,88,4
15,70,0.0,89,5,87,4
36,83,0.01,86,8,86,3
38,68,0.0,91,5,88,4
33,77,0.0,89,5,88,4
21,70,0.0,89,4,87,4
18,70,0.0,89,5,88,4
37,71,0.02,91,9,89,4
36,73,0.1,91,9,88,4
15,67,0.0,86,6,83,2
14,72,0.0,84,6,83,2
14,65,0.0,86,4,84,2
13,70,0.0,89,5,88,4
15,70,0.0,89,5,88,4
18,66,0.01,91,5,89,4
35,68,0.0,91,5,88,4
18,73,0.0,89,5,87,4
43,73,0.01,89,9,87,4
13,73,0.0,89,3,87,4
26,80,0.0,86,4,85,3
35,68,0.01,91,8,88,4
1,21,0.0,82,3,69,0
3,39,0.0,89,1,81,1
1,39,0.0,89,2,80,1
1,47,0.0,89,2,83,2
0,46,0.0,93,2,85,3
4,47,0.0,84,2,78,1
2,63,0.0,86,3,83,2
3,67,0.0,86,5,83,2
2,61,0.0,87,2,84,2
2,59,0.0,84,4,81,1
0,46,0.0,89,2,82,2
0,26,0.0,82,11,71,0
38,61,0.0,84,3,81,1
31,63,0.0,84,5,82,2
12,55,0.0,84,2,80,1
12,55,0.0,84,2,80,1
51,72,0.0,82,2,80,1
37,59,0.0,86,3,82,2
19,67,0.0,84,5,82,2
4,65,0.0,84,5,81,1
42,61,0.0,84,4,80,1
50,65,0.0,82,4,79,1
14,18,0.0,100,3,84,2
7,11,0.0,102,3,82,2
43,18,0.0,84,7,69,0
4,40,0.0,95,5,87,4
7,12,0.0,98,6,79,1
5,14,0.0,93,5,76,0
7,13,0.0,95,4,79,1
8,14,0.0,95,4,79,1
2,9,0.0,102,2,82,2
2,12,0.0,100,2,82,2
2,10,0.0,102,4,83,2
2,16,0.0,91,4,76,0
8,11,0.0,102,3,83,2
13,16,0.0,100,5,83,2
10,14,0.0,102,5,84,2
4,20,0.0,100,4,84,2
10,15,0.0,96,5,80,1
4,20,0.0,100,3,84,2
2,14,0.0,100,5,83,2
2,12,0.0,100,2,82,2
13,18,0.0,100,4,84,2
14,18,0.0,100,3,84,2
13,18,0.0,100,3,84,2
13,18,0.0,100,3,84,2
9,14,0.0,102,4,84,2
10,16,0.0,100,6,83,2
6,15,0.0,95,4,79,1
11,16,0.0,96,5,80,1
11,16,0.0,93,7,77,1
7,16,0.0,98,7,81,1
2,18,0.0,95,5,80,1
1,15,0.0,86,5,72,0
2,16,0.0,86,5,72,0
19,22,0.0,84,5,72,0
19,26,0.0,78,8,67,0
1,20,0.0,87,9,73,0
23,19,0.0,84,6,71,0
5,19,0.0,87,4,73,0
9,19,0.0,84,7,70,0
11,18,0.0,86,4,72,0
2,19,0.0,84,5,71,0
6,25,0.0,80,5,69,0
26,20,0.0,82,7,68,0
22,19,0.0,82,10,68,0
6,20,0.0,84,4,70,0
6,20,0.0,84,4,70,0
8,22,0.0,78,10,67,0
9,20,0.0,82,8,68,0
5,19,0.0,86,4,72,0
11,26,0.0,71,5,62,0
4,21,0.0,77,6,65,0
2,17,0.0,91,1,75,0
1,19,0.0,84,2,71,0
6,18,0.0,86,4,72,0
4,22,0.0,82,6,70,0
10,20,0.0,71,5,60,0
5,23,0.0,75,5,64,0
6,20,0.0,66,19,56,0
4,21,0.0,59,10,50,0
8,28,0.0,53,22,46,0
4,34,0.0,51,17,45,0
5,31,0.0,59,8,52,0
12,33,0.0,57,7,51,0
5,25,0.0,57,5,50,0
2,24,0.0,55,5,49,0
3,8,0.0,98,4,79,1
3,7,0.0,95,2,75,0
3,18,0.0,73,4,62,0
3,21,0.0,73,4,62,0
3,9,0.0,102,2,82,2
2,19,0.0,71,6,61,0
3,11,0.0,89,3,72,0
3,7,0.0,93,4,74,0
3,11,0.0,93,3,76,0
2,10,0.0,98,5,79,1
3,10,0.0,95,8,76,0
2,8,0.0,100,2,80,1
4,17,0.0,71,3,60,0
3,18,0.0,73,4,62,0
15,63,0.0,73,5,72,0
2,25,0.0,98,3,85,3
1,12,0.0,102,6,83,2
1,29,0.0,95,3,83,2
15,63,0.0,73,5,72,0
3,19,0.0,100,4,84,2
1,17,0.0,98,5,82,2
2,21,0.0,98,2,84,2
4,21,0.0,89,2,77,1
7,47,0.0,80,2,75,0
2,12,0.0,93,5,76,0
2,10,0.0,93,4,76,0
1,12,0.0,93,3,77,1
4,21,0.0,89,2,77,1
