Cloud,Humidity,Precip,Temp,Wind,Wbgt,class
7,10,0.0,102,8,78,1
8,15,0.0,96,6,76,0
6,13,0.0,104,5,81,1
5,14,0.0,100,5,78,1
9,9,0.0,107,4,82,2
8,8,0.0,109,2,83,2
6,8,0.0,111,5,84,2
6,13,0.0,93,6,73,0
8,13,0.0,107,2,84,2
6,12,0.0,109,5,85,3
5,14,0.0,109,5,85,3
6,10,0.0,111,4,86,3
9,15,0.0,102,6,81,1
4,11,0.0,109,4,84,2
5,9,0.0,109,5,83,2
8,8,0.0,109,2,83,2
6,12,0.0,111,2,86,3
8,13,0.0,111,3,86,3
5,12,0.0,111,3,87,4
8,13,0.0,111,2,86,3
6,13,0.0,109,4,85,3
7,12,0.0,109,5,84,2
13,14,0.0,100,6,79,1
11,15,0.0,102,5,81,1
23,13,0.0,98,6,77,1
32,12,0.0,102,9,80,1
5,14,0.0,102,5,81,1
10,13,0.0,95,4,75,0
10,14,0.0,98,5,77,1
34,17,0.0,93,7,74,0
57,24,0.0,80,10,66,0
3,20,0.0,95,5,77,1
10,12,0.0,91,7,72,0
12,11,0.0,96,6,75,0
35,16,0.0,91,6,73,0
8,13,0.0,98,2,77,1
27,15,0.0,95,6,76,0
9,16,0.0,89,5,71,0
13,13,0.0,87,5,69,0
4,21,0.0,86,6,70,0
8,13,0.0,91,4,72,0
8,13,0.0,91,4,72,0
4,25,0.0,84,7,70,0
17,15,0.0,86,7,69,0
16,11,0.0,93,5,72,0
8,16,0.0,89,3,72,0
11,15,0.0,86,5,69,0
6,11,0.0,102,2,81,1
3,11,0.0,93,2,73,0
9,9,0.0,95,6,73,0
4,11,0.0,91,4,72,0
7,17,0.0,86,3,70,0
8,12,0.0,87,4,69,0
5,22,0.0,80,10,65,0
11,13,0.0,86,4,68,0
10,17,0.0,84,7,67,0
3,22,0.0,82,9,66,0
4,26,0.0,86,2,72,0
4,23,0.0,84,5,70,0
7,20,0.0,84,4,69,0
6,20,0.0,80,5,66,0
2,8,0.0,102,4,79,1
5,6,0.0,100,5,76,0
3,12,0.0,87,4,69,0
4,12,0.0,87,4,69,0
8,9,0.0,107,4,82,2
3,12,0.0,86,5,68,0
7,11,0.0,93,6,72,0
4,8,0.0,96,5,74,0
11,11,0.0,96,5,75,0
4,9,0.0,100,6,77,1
5,9,0.0,98,5,75,0
6,8,0.0,105,2,81,1
3,12,0.0,86,1,68,0
3,12,0.0,87,4,69,0
15,64,0.0,73,8,68,0
5,8,0.0,111,2,85,3
1,8,0.0,107,3,82,2
5,9,0.0,109,3,84,2
15,64,0.0,73,8,68,0
4,8,0.0,113,4,86,3
2,10,0.0,107,6,82,2
1,9,0.0,109,2,84,2
2,33,0.0,89,8,77,1
5,54,0.0,78,6,72,0
4,8,0.0,100,3,77,1
3,6,0.0,102,2,78,1
3,10,0.0,98,2,76,0
2,33,0.0,89,8,77,1
3,7,0.0,102,2,78,1
8,9,0.0,100,10,78,1
8,13,0.0,98,10,78,1
6,8,0.0,102,4,78,1
14,56,0.0,78,3,72,0
2,26,0.0,93,5,78,1
4,11,0.0,93,7,73,0
0,36,0.0,86,5,76,0
0,37,0.0,84,14,73,0
0,31,0.0,89,6,77,1
2,21,0.0,95,2,78,1
4,23,0.0,93,5,78,1
0,21,0.0,95,3,79,1
3,24,0.0,93,5,78,1
0,51,0.0,78,7,72,0
1,21,0.0,95,2,78,1
0,22,0.0,96,5,80,1
2,22,0.0,93,2,78,1
2,33,0.0,89,8,77,1
3,21,0.0,95,4,78,1
0,24,0.0,93,3,78,1
2,17,0.0,96,5,78,1
1,37,0.0,84,4,73,0
4,7,0.0,113,3,86,3
5,8,0.0,102,2,78,1
2,21,0.0,100,6,82,2
0,22,0.0,96,5,80,1
5,24,0.0,93,4,78,1
8,8,0.0,107,5,82,2
1,8,0.0,107,3,82,2
1,14,0.0,100,3,79,1
3,13,0.0,93,4,74,0
12,64,0.0,73,8,68,0
2,28,0.0,86,2,72,0
3,13,0.0,95,5,75,0
2,18,0.0,89,2,72,0
2,16,0.0,91,2,73,0
0,29,0.0,91,2,78,1
0,37,0.0,87,6,76,0
0,34,0.0,89,6,78,1
0,34,0.0,87,7,76,0
0,26,0.0,91,5,77,1
1,22,0.0,93,5,78,1
1,21,0.0,95,3,78,1
0,31,0.0,91,5,78,1
43,61,0.0,64,7,60,0
37,65,0.0,62,7,59,0
43,67,0.0,60,9,57,0
29,33,0.0,75,5,65,0
9,68,0.0,68,8,65,0
11,57,0.0,71,10,66,0
4,57,0.0,73,11,67,0
1,58,0.0,75,10,69,0
2,26,0.0,89,3,74,0
2,27,0.0,77,5,65,0
32,65,0.0,82,12,76,0
52,61,0.02,82,11,76,0
29,63,0.0,82,4,75,0
55,74,0.02,77,3,73,0
52,61,0.02,82,11,76,0
61,56,0.0,75,3,68,0
64,54,0.0,75,3,68,0
73,62,0.0,73,2,68,0
72,58,0.0,73,4,67,0
69,58,0.0,75,2,68,0
75,62,0.0,73,3,68,0
100,79,0.0,71,6,67,0
33,62,0.0,73,2,68,0
72,66,0.0,73,5,68,0
98,97,0.02,71,8,71,0
97,100,0.01,73,9,72,0
98,88,0.0,71,5,68,0
98,88,0.01,71,6,70,0
98,94,0.04,71,6,70,0
100,94,0.08,71,9,69,0
100,79,0.03,71,6,68,0
96,85,0.04,75,16,72,0
98,97,0.02,71,7,71,0
100,97,0.06,71,9,70,0
92,79,0.05,73,18,70,0
100,94,0.09,66,9,64,0
93,76,0.02,73,18,70,0
94,82,0.03,73,14,70,0
98,67,0.0,75,11,69,0
100,94,0.07,71,8,69,0
98,94,0.02,73,7,71,0
98,94,0.02,73,7,72,0
97,88,0.01,77,9,74,0
97,97,0.01,73,8,73,0
93,91,0.01,75,11,74,0
97,94,0.02,75,7,74,0
97,88,0.03,77,10,74,0
93,91,0.01,75,11,74,0
98,100,0.02,75,9,74,0
97,97,0.05,75,11,74,0
97,100,0.03,75,10,74,0
96,94,0.02,75,11,73,0
99,74,0.03,75,14,71,0
99,82,0.39,75,21,71,0
100,94,1.38,73,24,71,0
100,62,0.0,71,23,65,0
85,59,0.04,71,18,65,0
95,52,0.0,75,14,67,0
79,52,0.0,73,15,65,0
0,41,0.0,82,3,72,0
0,41,0.0,82,3,72,0
79,57,0.0,71,15,65,0
93,88,0.34,78,17,76,0
94,100,0.4,75,13,75,0
96,100,0.05,73,12,73,0
93,97,0.07,73,13,73,0
92,97,0.61,77,14,77,1
94,94,0.41,77,14,75,0
95,94,0.21,77,13,75,0
92,91,0.44,73,14,72,0
76,83,0.28,84,13,81,1
65,83,0.36,84,15,81,1
82,85,0.29,82,14,80,1
75,82,0.05,82,13,80,1
79,88,0.31,82,14,79,1
65,75,0.02,84,14,79,1
53,75,0.0,84,14,81,1
69,80,0.03,84,14,80,1
92,91,0.52,78,16,77,1
92,85,0.38,82,14,79,1
84,85,0.38,82,12,80,1
68,82,0.0,77,16,75,0
26,72,0.0,84,15,80,1
32,63,0.0,82,13,77,1
39,75,0.0,82,13,79,1
33,82,0.0,82,19,78,1
15,57,0.0,86,13,79,1
33,61,0.0,86,10,79,1
17,55,0.0,84,12,77,1
25,48,0.0,84,10,76,0
50,76,0.0,73,16,69,0
74,71,0.05,73,20,69,0
37,53,0.0,80,16,72,0
1,60,0.0,80,13,73,0
89,87,0.08,69,15,67,0
44,58,0.0,87,13,80,1
36,60,0.0,87,11,81,1
68,73,0.15,89,10,84,2
50,66,0.0,87,12,82,2
38,70,0.0,86,10,82,2
38,68,0.0,89,12,84,2
56,75,0.12,87,8,83,2
49,80,0.09,87,9,84,2
45,73,0.04,89,12,84,2
83,78,0.02,87,9,84,2
64,70,0.01,89,11,83,2
39,68,0.0,89,12,84,2
61,73,0.02,89,11,84,2
67,80,0.12,87,14,84,2
75,78,0.32,87,12,84,2
44,75,0.0,87,12,83,2
73,80,0.29,87,12,84,2
76,73,0.18,89,10,85,3
73,78,0.1,89,9,85,3
65,68,0.06,89,11,83,2
34,70,0.0,86,11,82,2
57,71,0.08,91,7,86,3
57,71,0.09,89,7,84,2
0,59,0.0,82,17,75,0
9,65,0.0,82,20,76,0
5,61,0.0,82,12,76,0
44,73,0.0,87,10,83,2
45,73,0.0,87,9,83,2
45,78,0.02,87,10,84,2
56,75,0.11,87,8,84,2
45,80,0.02,86,12,83,2
58,73,0.3,89,7,84,2
38,64,0.0,89,12,82,2
21,56,0.0,89,11,82,2
62,78,0.16,87,10,84,2
10,15,0.0,96,2,77,1
0,27,0.0,93,5,78,1
4,25,0.0,93,5,78,1
0,30,0.0,91,6,77,1
42,36,0.0,93,3,81,1
1,34,0.0,87,8,75,0
0,44,0.0,89,6,79,1
56,55,0.0,86,7,79,1
1,44,0.0,89,5,78,1
2,41,0.0,86,6,76,0
0,31,0.0,91,5,77,1
5,29,0.0,86,5,73,0
1,40,0.0,84,9,74,0
1,45,0.0,84,9,74,0
69,40,0.0,84,13,74,0
69,40,0.0,84,13,74,0
3,59,0.0,80,9,74,0
1,44,0.0,82,8,73,0
1,46,0.0,84,11,74,0
1,48,0.0,82,11,73,0
6,46,0.0,82,11,73,0
46,53,0.0,80,14,72,0
10,12,0.0,109,3,85,3
5,13,0.0,107,4,82,2
18,20,0.0,82,9,65,0
3,8,0.0,111,5,85,3
4,10,0.0,100,8,76,0
7,15,0.0,95,6,75,0
4,13,0.0,102,5,79,1
5,14,0.0,100,5,78,1
6,9,0.0,104,4,80,1
8,8,0.0,109,2,83,2
7,8,0.0,109,6,83,2
8,13,0.0,93,6,73,0
9,13,0.0,107,3,83,2
6,12,0.0,107,5,83,2
5,13,0.0,109,5,84,2
3,10,0.0,113,5,86,3
10,15,0.0,102,5,80,1
5,11,0.0,109,5,84,2
8,10,0.0,107,6,82,2
8,8,0.0,109,2,83,2
8,12,0.0,111,3,85,3
7,12,0.0,111,3,85,3
5,12,0.0,109,3,85,3
6,12,0.0,111,3,86,3
4,12,0.0,109,5,84,2
6,12,0.0,107,5,82,2
14,15,0.0,100,6,78,1
11,16,0.0,102,5,80,1
20,14,0.0,98,6,76,0
22,13,0.0,102,9,79,1
6,14,0.0,104,6,81,1
11,13,0.0,95,5,74,0
11,14,0.0,96,5,76,0
34,18,0.0,91,8,73,0
57,28,0.0,78,11,65,0
3,20,0.0,93,5,76,0
10,13,0.0,89,7,70,0
12,12,0.0,95,6,74,0
37,16,0.0,91,7,71,0
12,13,0.0,96,2,75,0
42,15,0.0,95,6,74,0
9,17,0.0,87,5,70,0
13,15,0.0,84,5,67,0
4,20,0.0,86,5,70,0
8,13,0.0,91,4,72,0
8,13,0.0,91,4,72,0
5,24,0.0,86,6,70,0
17,16,0.0,86,7,68,0
14,11,0.0,93,5,72,0
7,17,0.0,86,4,69,0
13,14,0.0,86,5,68,0
5,11,0.0,104,3,80,1
6,11,0.0,93,3,73,0
8,9,0.0,95,6,73,0
4,11,0.0,91,4,71,0
5,16,0.0,87,3,70,0
6,11,0.0,89,5,70,0
6,22,0.0,80,10,65,0
6,12,0.0,84,5,66,0
7,18,0.0,84,7,67,0
3,23,0.0,80,7,66,0
4,24,0.0,86,2,72,0
4,22,0.0,84,5,69,0
7,21,0.0,84,3,69,0
6,20,0.0,82,4,66,0
5,8,0.0,104,4,79,1
7,6,0.0,98,5,74,0
2,13,0.0,86,5,68,0
2,13,0.0,86,5,68,0
6,9,0.0,105,4,81,1
5,13,0.0,86,5,67,0
10,11,0.0,93,6,71,0
2,8,0.0,95,5,72,0
11,12,0.0,95,5,73,0
4,9,0.0,100,6,76,0
5,10,0.0,95,5,73,0
6,8,0.0,104,2,79,1
5,11,0.0,87,2,68,0
2,13,0.0,86,5,68,0
44,69,0.0,71,7,67,0
5,7,0.0,111,2,84,2
3,8,0.0,107,4,82,2
5,9,0.0,109,3,83,2
44,69,0.0,71,7,67,0
5,8,0.0,111,4,84,2
4,10,0.0,105,6,81,1
4,9,0.0,109,2,84,2
1,33,0.0,89,7,76,0
15,56,0.0,77,6,71,0
4,8,0.0,100,3,77,1
3,6,0.0,100,2,76,0
2,11,0.0,96,3,75,0
1,33,0.0,89,7,76,0
4,7,0.0,100,2,76,0
8,14,0.0,98,10,77,1
8,17,0.0,96,10,77,1
5,8,0.0,102,3,78,1
38,62,0.0,75,3,69,0
2,25,0.0,93,5,78,1
2,13,0.0,93,7,73,0
0,36,0.0,86,5,74,0
0,44,0.0,82,14,72,0
0,33,0.0,89,7,76,0
2,20,0.0,95,3,78,1
3,21,0.0,95,5,77,1
0,19,0.0,96,3,78,1
4,21,0.0,95,5,77,1
0,52,0.0,77,9,70,0
2,22,0.0,95,2,78,1
1,22,0.0,95,8,79,1
3,21,0.0,95,2,77,1
1,33,0.0,89,7,76,0
3,22,0.0,95,4,78,1
2,25,0.0,95,4,79,1
2,16,0.0,98,5,78,1
1,44,0.0,80,4,71,0
5,7,0.0,111,3,84,2
3,8,0.0,102,2,78,1
3,23,0.0,98,6,80,1
1,22,0.0,95,8,79,1
5,23,0.0,95,5,78,1
8,9,0.0,105,5,81,1
3,8,0.0,107,4,82,2
2,14,0.0,100,3,79,1
3,13,0.0,91,2,72,0
32,66,0.0,71,7,67,0
0,30,0.0,84,2,71,0
3,13,0.0,93,4,73,0
1,18,0.0,87,2,70,0
1,16,0.0,89,2,71,0
0,29,0.0,91,2,77,1
0,37,0.0,86,6,75,0
0,35,0.0,87,6,75,0
0,37,0.0,86,8,75,0
0,25,0.0,93,6,77,1
0,21,0.0,93,5,77,1
2,20,0.0,95,3,78,1
1,32,0.0,89,5,76,0
27,61,0.0,64,8,59,0
28,65,0.0,62,7,58,0
21,70,0.0,59,11,56,0
25,32,0.0,77,6,65,0
18,68,0.0,68,8,64,0
10,52,0.0,73,10,66,0
6,56,0.0,73,11,66,0
3,58,0.0,73,10,68,0
2,25,0.0,89,3,73,0
3,28,0.0,77,5,64,0
32,65,0.0,82,12,76,0
52,61,0.02,82,11,76,0
29,63,0.0,82,4,75,0
55,74,0.02,77,3,73,0
52,61,0.02,82,11,76,0
65,62,0.0,73,4,67,0
65,60,0.0,73,2,66,0
67,69,0.0,71,3,67,0
70,62,0.0,71,4,66,0
73,64,0.0,73,3,67,0
73,69,0.0,73,2,68,0
92,71,0.0,73,6,68,0
56,64,0.0,73,2,67,0
72,74,0.0,71,3,68,0
97,97,0.02,71,8,71,0
96,97,0.01,73,10,72,0
96,87,0.0,69,5,67,0
97,94,0.01,69,5,68,0
97,94,0.04,71,6,70,0
100,100,0.08,69,9,69,0
100,84,0.03,71,5,68,0
92,85,0.04,75,16,72,0
97,100,0.02,71,7,70,0
100,97,0.06,71,9,70,0
88,79,0.05,73,19,70,0
100,97,0.09,64,9,64,0
91,76,0.02,73,17,70,0
91,82,0.03,75,17,71,0
97,66,0.0,75,10,69,0
100,97,0.07,69,8,68,0
97,94,0.02,73,7,71,0
97,94,0.02,73,7,72,0
95,91,0.01,75,9,74,0
96,94,0.01,73,8,72,0
94,91,0.01,75,12,74,0
96,97,0.02,75,7,74,0
93,85,0.03,77,11,75,0
94,91,0.01,75,12,74,0
91,100,0.02,75,9,74,0
93,91,0.05,75,12,74,0
91,97,0.03,75,11,75,0
89,91,0.02,75,11,73,0
99,76,0.03,75,14,71,0
96,82,0.39,73,20,70,0
98,94,1.38,71,22,69,0
92,59,0.0,71,24,65,0
87,61,0.04,69,19,64,0
92,54,0.0,75,14,67,0
84,53,0.0,71,14,64,0
0,43,0.0,82,2,72,0
0,43,0.0,82,3,72,0
82,61,0.0,69,15,64,0
93,91,0.34,77,16,76,0
94,97,0.4,75,12,75,0
89,100,0.05,73,12,73,0
91,97,0.07,73,14,73,0
88,94,0.61,77,12,76,0
94,97,0.41,75,13,75,0
95,94,0.21,75,13,74,0
76,94,0.2,71,13,70,0
70,82,0.28,82,12,79,1
51,85,0.36,82,12,79,1
76,88,0.29,82,12,79,1
68,94,0.18,77,12,76,0
72,94,0.15,80,14,78,1
58,77,0.05,82,13,78,1
49,80,0.0,82,11,78,1
62,88,0.02,80,13,77,1
90,94,0.52,77,15,76,0
86,88,0.38,80,13,78,1
78,88,0.38,82,11,79,1
46,82,0.0,77,14,74,0
5,70,0.0,82,17,77,1
20,65,0.0,82,12,76,0
29,77,0.0,80,10,77,1
31,82,0.0,80,16,77,1
7,57,0.0,84,14,77,1
28,63,0.0,84,9,78,1
1,59,0.0,82,12,75,0
21,55,0.0,82,8,75,0
46,76,0.0,73,15,69,0
74,79,0.05,71,16,67,0
37,56,0.0,77,10,71,0
1,62,0.0,77,12,72,0
90,81,0.08,69,15,67,0
44,59,0.0,86,12,79,1
29,63,0.0,86,9,79,1
61,75,0.12,87,9,83,2
40,68,0.0,86,12,81,1
34,77,0.0,84,9,80,1
37,73,0.0,86,10,82,2
56,73,0.12,89,8,83,2
42,80,0.05,86,8,83,2
52,73,0.04,89,11,83,2
77,80,0.02,86,9,83,2
61,75,0.01,86,9,82,2
38,70,0.0,87,11,82,2
60,75,0.02,86,9,82,2
51,83,0.04,86,12,83,2
70,78,0.53,87,11,84,2
43,80,0.0,86,11,82,2
52,80,0.06,87,12,84,2
61,78,0.03,87,9,84,2
59,78,0.02,87,8,84,2
48,70,0.01,87,9,82,2
31,75,0.0,84,9,79,1
57,70,0.08,89,7,84,2
57,75,0.09,87,7,83,2
1,61,0.0,82,16,74,0
3,65,0.0,82,19,75,0
5,63,0.0,80,11,75,0
45,75,0.0,86,9,82,2
48,77,0.0,86,8,83,2
50,80,0.02,86,9,83,2
50,75,0.04,87,7,83,2
49,80,0.02,86,12,83,2
58,73,0.3,89,7,84,2
34,68,0.0,86,11,81,1
19,59,0.0,89,8,81,1
64,80,0.03,86,9,83,2
8,16,0.0,95,2,76,0
1,28,0.0,91,4,77,1
1,26,0.0,93,5,77,1
0,31,0.0,89,5,76,0
40,37,0.0,93,3,80,1
2,34,0.0,87,7,75,0
2,47,0.0,87,7,78,1
50,57,0.0,86,6,78,1
2,47,0.0,87,5,78,1
1,45,0.0,86,5,76,0
0,33,0.0,89,4,76,0
4,29,0.0,86,5,73,0
1,44,0.0,82,7,73,0
1,49,0.0,82,8,73,0
82,41,0.0,84,10,73,0
82,41,0.0,84,10,73,0
5,58,0.0,80,8,74,0
0,51,0.0,80,6,72,0
1,49,0.0,82,11,73,0
1,51,0.0,82,10,73,0
4,51,0.0,80,9,72,0
56,56,0.0,77,12,70,0
9,12,0.0,107,3,82,2
8,15,0.0,102,4,79,1
14,23,0.0,75,6,61,0
5,9,0.0,107,5,82,2
5,12,0.0,96,6,75,0
6,16,0.0,93,4,72,0
8,15,0.0,98,5,75,0
7,16,0.0,95,3,74,0
6,10,0.0,102,3,79,1
8,9,0.0,107,2,81,1
6,8,0.0,107,5,82,2
11,15,0.0,89,4,69,0
10,15,0.0,102,4,80,1
5,13,0.0,104,5,81,1
6,14,0.0,104,4,81,1
5,11,0.0,109,4,84,2
9,17,0.0,96,6,75,0
9,12,0.0,104,7,80,1
6,11,0.0,104,5,80,1
8,9,0.0,107,2,81,1
8,12,0.0,107,3,83,2
7,13,0.0,107,3,82,2
6,13,0.0,107,3,82,2
6,13,0.0,107,3,82,2
7,14,0.0,104,4,81,1
7,13,0.0,104,4,81,1
9,16,0.0,95,5,74,0
11,17,0.0,96,6,75,0
25,17,0.0,93,5,73,0
10,15,0.0,96,7,75,0
5,13,0.0,102,5,80,1
7,15,0.0,89,6,71,0
9,16,0.0,91,7,72,0
40,19,0.0,89,7,72,0
58,30,0.0,77,12,63,0
8,21,0.0,93,4,75,0
22,12,0.0,89,7,69,0
23,12,0.0,95,5,73,0
23,17,0.0,86,8,68,0
11,14,0.0,93,5,73,0
48,17,0.0,91,7,72,0
20,17,0.0,86,5,68,0
21,16,0.0,82,6,65,0
7,24,0.0,82,5,67,0
3,14,0.0,89,6,70,0
3,14,0.0,89,6,70,0
6,27,0.0,82,6,68,0
8,18,0.0,84,7,67,0
20,14,0.0,89,6,70,0
6,17,0.0,86,4,68,0
13,14,0.0,87,4,68,0
6,11,0.0,102,3,79,1
6,12,0.0,95,3,73,0
3,10,0.0,93,6,72,0
2,12,0.0,91,5,70,0
6,17,0.0,86,3,68,0
6,11,0.0,87,5,68,0
4,24,0.0,77,10,63,0
6,14,0.0,82,5,64,0
3,21,0.0,80,6,64,0
4,27,0.0,77,6,64,0
6,25,0.0,86,5,71,0
5,22,0.0,84,4,69,0
4,21,0.0,82,3,67,0
5,22,0.0,80,4,65,0
4,8,0.0,102,4,77,1
6,7,0.0,96,6,73,0
2,15,0.0,82,5,65,0
2,13,0.0,84,5,66,0
7,10,0.0,104,3,80,1
5,14,0.0,84,5,66,0
10,13,0.0,89,5,69,0
5,9,0.0,93,4,71,0
10,14,0.0,89,3,70,0
4,10,0.0,98,6,75,0
5,10,0.0,93,5,72,0
4,9,0.0,102,2,78,1
5,14,0.0,84,2,66,0
2,15,0.0,82,5,65,0
39,73,0.0,69,7,66,0
6,8,0.0,107,3,81,1
2,10,0.0,104,6,80,1
5,13,0.0,104,3,82,2
39,73,0.0,69,7,66,0
3,9,0.0,107,3,82,2
3,12,0.0,102,10,79,1
3,11,0.0,105,2,82,2
1,39,0.0,86,5,74,0
10,62,0.0,75,5,69,0
2,8,0.0,98,3,75,0
1,7,0.0,98,2,75,0
1,13,0.0,93,5,73,0
1,39,0.0,86,5,74,0
4,8,0.0,96,2,74,0
8,17,0.0,95,10,75,0
8,21,0.0,91,10,74,0
6,7,0.0,102,2,77,1
38,66,0.0,71,3,66,0
3,27,0.0,91,3,76,0
1,16,0.0,89,5,71,0
0,42,0.0,80,3,71,0
0,46,0.0,75,11,67,0
0,40,0.0,84,6,73,0
3,23,0.0,91,2,75,0
5,23,0.0,91,5,75,0
0,23,0.0,93,2,77,1
5,25,0.0,91,4,76,0
0,55,0.0,73,7,67,0
2,23,0.0,91,2,75,0
1,26,0.0,93,8,77,1
2,24,0.0,91,2,75,0
1,39,0.0,86,5,74,0
4,24,0.0,91,4,75,0
3,30,0.0,91,2,76,0
3,19,0.0,93,5,76,0
1,50,0.0,77,3,68,0
5,8,0.0,107,3,82,2
2,8,0.0,100,3,77,1
2,27,0.0,93,5,77,1
1,26,0.0,93,8,77,1
2,25,0.0,93,4,77,1
6,9,0.0,104,5,79,1
2,10,0.0,104,6,80,1
5,16,0.0,96,2,77,1
3,16,0.0,89,2,71,0
30,73,0.0,69,7,66,0
0,34,0.0,82,2,70,0
3,15,0.0,91,4,73,0
2,20,0.0,84,2,68,0
2,21,0.0,82,1,67,0
0,33,0.0,89,2,75,0
0,44,0.0,82,5,73,0
0,40,0.0,84,5,73,0
0,41,0.0,82,6,72,0
0,31,0.0,87,6,74,0
0,25,0.0,91,4,76,0
1,24,0.0,91,3,76,0
1,37,0.0,86,4,74,0
27,63,0.0,64,8,59,0
28,70,0.0,62,10,58,0
21,80,0.0,57,10,55,0
25,35,0.0,73,6,63,0
19,68,0.0,68,7,64,0
25,55,0.0,71,11,64,0
23,57,0.0,71,10,65,0
15,60,0.0,73,9,68,0
2,27,0.0,86,2,72,0
3,31,0.0,75,5,63,0
44,74,0.0,78,10,74,0
52,82,0.02,75,10,72,0
29,88,0.0,73,5,70,0
83,91,0.02,69,2,68,0
52,82,0.02,75,10,72,0
68,68,0.0,71,3,65,0
68,68,0.0,68,3,64,0
74,78,0.0,68,4,64,0
75,68,0.0,68,4,64,0
82,73,0.0,69,3,65,0
72,73,0.0,69,3,65,0
92,71,0.0,73,6,68,0
63,76,0.0,68,2,65,0
80,81,0.0,68,2,65,0
97,100,0.02,71,8,70,0
96,100,0.02,71,10,71,0
98,90,0.03,68,4,67,0
98,97,0.03,68,5,67,0
97,94,0.02,71,7,69,0
100,100,0.08,69,9,69,0
100,87,0.03,69,5,67,0
89,87,0.04,73,15,71,0
98,100,0.02,69,8,69,0
100,97,0.06,71,9,69,0
94,79,0.05,73,19,70,0
100,100,0.09,64,9,63,0
91,74,0.02,73,18,69,0
92,82,0.03,73,16,70,0
97,71,0.0,73,10,68,0
100,97,0.07,69,8,68,0
97,94,0.02,71,7,70,0
97,97,0.02,71,7,70,0
97,94,0.02,75,8,73,0
97,97,0.01,73,8,72,0
94,94,0.01,75,12,73,0
97,97,0.01,73,8,72,0
92,88,0.03,77,11,74,0
94,94,0.01,75,12,73,0
92,100,0.02,75,9,74,0
94,94,0.05,75,11,73,0
91,100,0.03,75,10,74,0
94,94,0.02,73,11,72,0
99,79,0.03,73,14,70,0
91,84,0.39,73,18,70,0
93,94,1.38,71,18,69,0
93,57,0.0,71,24,64,0
87,55,0.04,71,20,64,0
93,59,0.0,73,14,66,0
81,57,0.0,71,14,64,0
0,46,0.0,78,4,69,0
0,46,0.0,78,4,69,0
83,66,0.0,68,15,63,0
92,91,0.34,77,15,75,0
93,97,0.4,75,11,74,0
94,100,0.05,73,12,73,0
95,97,0.07,73,14,71,0
85,97,0.61,77,11,75,0
92,97,0.41,75,13,74,0
94,94,0.21,75,12,74,0
62,94,0.2,69,11,68,0
63,88,0.28,80,10,77,1
49,88,0.36,80,10,77,1
72,91,0.29,80,11,77,1
69,94,0.18,77,11,75,0
72,97,0.15,77,12,76,0
54,79,0.05,80,11,76,0
52,82,0.0,80,9,76,0
62,91,0.02,77,11,75,0
88,97,0.52,77,13,75,0
80,91,0.38,80,12,77,1
72,91,0.38,80,9,77,1
49,85,0.0,73,13,71,0
9,74,0.0,80,15,76,0
19,72,0.0,78,11,73,0
11,82,0.0,77,8,74,0
24,85,0.0,80,14,76,0
14,61,0.0,82,12,75,0
23,67,0.0,82,8,77,1
1,65,0.0,78,9,72,0
17,60,0.0,80,6,74,0
46,79,0.0,71,14,67,0
90,82,0.01,69,18,66,0
51,62,0.0,75,13,69,0
2,69,0.0,75,9,70,0
90,90,0.08,68,15,66,0
43,63,0.0,84,10,77,1
23,67,0.0,84,7,78,1
57,77,0.12,86,8,82,2
28,72,0.0,84,9,79,1
28,77,0.0,82,7,79,1
36,80,0.0,84,8,80,1
56,75,0.12,86,8,82,2
45,83,0.05,86,7,83,2
54,77,0.04,86,9,82,2
76,88,0.02,84,7,81,1
61,80,0.01,84,8,80,1
37,77,0.0,84,9,81,1
57,82,0.02,84,8,80,1
64,85,0.04,86,12,82,2
72,77,0.53,86,11,82,2
40,82,0.0,84,9,80,1
65,77,0.06,87,12,83,2
62,77,0.03,86,8,82,2
61,80,0.02,86,7,83,2
41,75,0.01,86,8,81,1
24,80,0.0,82,7,78,1
57,77,0.08,86,7,83,2
57,77,0.09,86,7,82,2
2,63,0.0,80,14,72,0
9,67,0.0,80,16,74,0
12,65,0.0,78,9,72,0
42,82,0.0,84,7,81,1
47,80,0.0,84,6,81,1
53,80,0.02,86,7,82,2
49,80,0.04,86,5,82,2
51,80,0.02,86,10,83,2
58,80,0.3,86,7,82,2
36,72,0.0,84,9,79,1
17,63,0.0,86,6,79,1
61,82,0.03,84,7,81,1
9,16,0.0,93,5,73,0
1,34,0.0,87,3,75,0
2,31,0.0,89,5,76,0
2,35,0.0,86,5,73,0
40,41,0.0,91,3,79,1
4,36,0.0,86,5,73,0
2,50,0.0,86,7,78,1
60,59,0.0,84,5,77,1
2,54,0.0,86,6,77,1
2,51,0.0,82,5,73,0
2,37,0.0,86,2,74,0
4,30,0.0,84,5,71,0
1,51,0.0,80,5,72,0
3,55,0.0,80,7,72,0
68,44,0.0,82,7,71,0
68,44,0.0,82,7,71,0
6,65,0.0,78,6,72,0
2,56,0.0,78,5,71,0
2,53,0.0,80,10,72,0
4,55,0.0,80,9,72,0
1,58,0.0,77,7,69,0
65,60,0.0,75,10,69,0
6,14,0.0,104,2,81,1
7,16,0.0,98,7,76,0
12,29,0.0,69,4,57,0
9,10,0.0,104,4,79,1
11,14,0.0,89,5,68,0
7,19,0.0,87,5,69,0
7,18,0.0,91,3,72,0
