Program runtime,Data timestamp,Local date,Local hr,City,Cloud,Humidity,Precip,Temp,Wbgt,Wind
2024-09-28T12:41:08,2024-09-28T13:00:00-04:00,2024-09-28,13,"Winchester, VA",13,69,0.0,77,76,7
2024-09-28T12:41:09,2024-09-28T13:00:00-04:00,2024-09-28,13,"Franklin, VA",12,62,0.0,82,79,5
2024-09-28T12:41:10,2024-09-28T13:00:00-04:00,2024-09-28,13,"Gloucester, VA",11,58,0.0,82,79,5
2024-09-28T12:41:11,2024-09-28T13:00:00-04:00,2024-09-28,13,"Warsaw, VA",12,62,0.0,82,79,5
2024-09-28T12:41:12,2024-09-28T13:00:00-04:00,2024-09-28,13,"Blacksburg, VA",46,76,0.0,71,71,7
2024-09-28T12:41:13,2024-09-28T13:00:00-04:00,2024-09-28,13,"Jacksonville, NC",11,55,0.0,86,81,7
2024-09-28T12:41:14,2024-09-28T13:00:00-04:00,2024-09-28,13,"Wilmington, NC",2,59,0.0,84,81,8
2024-09-28T12:41:15,2024-09-28T13:00:00-04:00,2024-09-28,13,"Greenville, NC",17,59,0.0,84,81,6
2024-09-28T12:41:16,2024-09-28T13:00:00-04:00,2024-09-28,13,"Raleigh, NC",21,64,0.0,80,79,8
2024-09-28T12:41:17,2024-09-28T13:00:00-04:00,2024-09-28,13,"Rocky Mount, NC",18,60,0.0,82,80,7
2024-09-28T12:41:18,2024-09-28T13:00:00-04:00,2024-09-28,13,"Fayetteville, NC",13,58,0.0,82,79,9
2024-09-28T12:41:19,2024-09-28T13:00:00-04:00,2024-09-28,13,"Lumberton, NC",1,60,0.0,82,80,8
2024-09-28T12:41:20,2024-09-28T13:00:00-04:00,2024-09-28,13,"Benson, NC",16,64,0.0,80,78,8
2024-09-28T12:41:21,2024-09-28T13:00:00-04:00,2024-09-28,13,"South Mills, NC",12,57,0.0,84,81,5
2024-09-28T12:41:22,2024-09-28T13:00:00-04:00,2024-09-28,13,"Scranton, NC",15,65,0.02,84,82,6
2024-09-28T12:41:23,2024-09-28T13:00:00-04:00,2024-09-28,13,"Washington, NC",15,59,0.0,84,81,6
2024-09-28T12:41:24,2024-09-28T13:00:00-04:00,2024-09-28,13,"Charlotte, NC",18,64,0.0,78,77,9
2024-09-28T12:41:25,2024-09-28T13:00:00-04:00,2024-09-28,13,"Charleston, SC",71,65,0.0,84,79,11
2024-09-28T12:41:26,2024-09-28T13:00:00-04:00,2024-09-28,13,"Columbia, SC",13,60,0.0,82,79,9
2024-09-28T12:41:27,2024-09-28T13:00:00-04:00,2024-09-28,13,"Florence, SC",2,65,0.0,82,80,8
2024-09-28T12:41:28,2024-09-28T13:00:00-04:00,2024-09-28,13,"Myrtle Beach, SC",11,69,0.0,82,80,10
2024-09-28T12:41:29,2024-09-28T13:00:00-04:00,2024-09-28,13,"Savannah, GA",68,61,0.0,84,81,8
2024-09-28T12:41:30,2024-09-28T13:00:00-04:00,2024-09-28,13,"Brunswick, GA",74,67,0.0,86,83,7
2024-09-28T12:41:31,2024-09-28T13:00:00-04:00,2024-09-28,13,"Statesboro, GA",11,56,0.0,84,79,10
2024-09-28T12:41:32,2024-09-28T13:00:00-04:00,2024-09-28,13,"Waycross, GA",39,59,0.0,84,81,9
2024-09-28T12:41:33,2024-09-28T13:00:00-04:00,2024-09-28,13,"Atlanta, GA",81,78,0.0,73,71,12
2024-09-28T12:41:34,2024-09-28T13:00:00-05:00,2024-09-28,12,"Birmingham, AL",93,73,0.0,71,69,12
2024-09-28T12:41:35,2024-09-28T13:00:00-05:00,2024-09-28,12,"Montgomery, AL",63,54,0.0,80,76,11
2024-09-28T12:41:36,2024-09-28T13:00:00-05:00,2024-09-28,12,"Dothan, AL",25,55,0.0,86,81,11
2024-09-28T12:41:37,2024-09-28T13:00:00-05:00,2024-09-28,12,"Huntsville, AL",97,93,0.03,64,63,10
2024-09-28T12:56:22,2024-09-28T13:00:00-04:00,2024-09-28,13,"Jacksonville, FL",79,70,0.09,86,83,9
2024-09-28T12:56:24,2024-09-28T13:00:00-04:00,2024-09-28,13,"Ocala, FL",75,77,0.42,87,86,7
2024-09-28T12:56:24,2024-09-28T13:00:00-04:00,2024-09-28,13,"Weston, FL",46,66,0.02,91,89,9
2024-09-28T12:56:26,2024-09-28T13:00:00-04:00,2024-09-28,13,"Orlando, FL",58,68,0.12,89,87,8
2024-09-28T12:56:27,2024-09-28T13:00:00-04:00,2024-09-28,13,"Tampa, FL",58,75,0.32,89,87,7
2024-09-28T12:56:28,2024-09-28T13:00:00-04:00,2024-09-28,13,"Hardee, FL",60,80,0.2,86,86,8
2024-09-28T12:56:29,2024-09-28T13:00:00-04:00,2024-09-28,13,"Key West, FL",22,77,0.0,89,87,9
2024-09-28T12:56:30,2024-09-28T13:00:00-04:00,2024-09-28,13,"Naples, FL",38,82,0.3,87,88,11
2024-09-28T12:56:30,2024-09-28T13:00:00-04:00,2024-09-28,13,"Melbourne, FL",66,70,0.09,89,86,9
2024-09-28T12:56:32,2024-09-28T13:00:00-04:00,2024-09-28,13,"Palm City, FL",55,70,0.03,89,87,8
2024-09-28T12:56:32,2024-09-28T13:00:00-04:00,2024-09-28,13,"Basinger, FL",63,75,0.22,87,86,7
2024-09-28T12:56:33,2024-09-28T13:00:00-04:00,2024-09-28,13,"Zolfo Springs, FL",60,77,0.2,86,86,8
2024-09-28T12:56:34,2024-09-28T13:00:00-04:00,2024-09-28,13,"Cornwell, FL",64,75,0.26,87,86,7
2024-09-28T12:56:35,2024-09-28T13:00:00-04:00,2024-09-28,13,"Miami, FL",31,80,0.01,89,88,11
2024-09-28T12:56:37,2024-09-28T13:00:00-04:00,2024-09-28,13,"Boca Raton, FL",37,72,0.01,91,90,11
2024-09-28T12:56:37,2024-09-28T13:00:00-04:00,2024-09-28,13,"Sarasota, FL",63,77,0.49,87,86,9
2024-09-28T12:57:08,2024-09-28T13:00:00-04:00,2024-09-28,13,"Palm Beach, FL",36,80,0.01,89,88,11
2024-09-28T12:57:09,2024-09-28T13:00:00-04:00,2024-09-28,13,"Wellington, FL",43,66,0.02,93,90,9
2024-09-28T12:57:10,2024-09-28T13:00:00-04:00,2024-09-28,13,"Jupiter, FL",47,75,0.02,89,88,9
2024-09-28T12:57:11,2024-09-28T13:00:00-04:00,2024-09-28,13,"Sugarton, FL",51,72,0.13,89,87,9
2024-09-28T12:57:12,2024-09-28T13:00:00-04:00,2024-09-28,13,"Deer Park, FL",64,75,0.3,87,86,6
2024-09-28T12:57:13,2024-09-28T13:00:00-04:00,2024-09-28,13,"Big Pine Key, FL",24,72,0.0,91,89,8
2024-09-28T12:57:13,2024-09-28T13:00:00-04:00,2024-09-28,13,"Bay Point, FL",23,72,0.0,91,89,8
2024-09-28T12:57:14,2024-09-28T13:00:00-05:00,2024-09-28,12,"Panama City Beach, FL",20,59,0.0,86,80,14
2024-09-28T12:57:15,2024-09-28T13:00:00-05:00,2024-09-28,12,"San Blas, FL",11,61,0.0,84,80,15
2024-09-28T12:57:16,2024-09-28T13:00:00-05:00,2024-09-28,12,"White City, FL",9,51,0.0,89,83,10
2024-09-28T12:57:16,2024-09-28T13:00:00-04:00,2024-09-28,13,"Port Charlotte, FL",53,77,0.39,87,87,9
2024-09-28T12:57:17,2024-09-28T13:00:00-04:00,2024-09-28,13,"Cape Coral, FL",64,77,0.66,87,87,9
2024-09-28T12:57:18,2024-09-28T13:00:00-04:00,2024-09-28,13,"Bonita Springs, FL",59,75,1.32,89,87,10
2024-09-28T12:57:18,2024-09-28T13:00:00-04:00,2024-09-28,13,"Miles City, FL",41,72,0.18,89,88,9
2024-09-28T12:57:19,2024-09-28T13:00:00-04:00,2024-09-28,13,"Long Key, FL",59,80,1.05,86,85,12
2024-09-28T12:57:20,2024-09-28T13:00:00-04:00,2024-09-28,13,"Duck Key, FL",23,72,0.0,89,88,8
2024-09-28T12:57:21,2024-09-28T13:00:00-04:00,2024-09-28,13,"Kalamazoo, FL",58,72,0.06,87,86,7
2024-09-28T12:57:22,2024-09-28T13:00:00-04:00,2024-09-28,13,"Flagler Beach, FL",65,68,0.04,91,87,7
2024-09-28T12:57:23,2024-09-28T13:00:00-04:00,2024-09-28,13,"Princeton, FL",27,66,0.0,91,89,9
2024-09-28T13:04:14,2024-09-28T14:00:00-05:00,2024-09-28,13,"El Paso, TX",4,18,0.0,91,76,8
2024-09-28T13:04:15,2024-09-28T14:00:00-05:00,2024-09-28,13,"Austin, TX",2,28,0.0,93,81,5
2024-09-28T13:04:17,2024-09-28T14:00:00-05:00,2024-09-28,13,"San Antonio, TX",3,27,0.0,93,82,5
2024-09-28T13:04:18,2024-09-28T14:00:00-05:00,2024-09-28,13,"Houston, TX",0,30,0.0,91,80,6
2024-09-28T13:04:18,2024-09-28T14:00:00-05:00,2024-09-28,13,"McAllen, TX",44,36,0.0,95,85,2
2024-09-28T13:04:19,2024-09-28T14:00:00-05:00,2024-09-28,13,"Dallas, TX",6,33,0.0,86,78,9
2024-09-28T13:04:20,2024-09-28T14:00:00-05:00,2024-09-28,13,"Corpus Christi, TX",2,50,0.0,89,84,5
2024-09-28T13:04:21,2024-09-28T14:00:00-05:00,2024-09-28,13,"Port Isabel, TX",54,53,0.0,89,83,5
2024-09-28T13:04:22,2024-09-28T14:00:00-05:00,2024-09-28,13,"Portland, TX",3,46,0.0,91,84,4
2024-09-28T13:04:23,2024-09-28T14:00:00-05:00,2024-09-28,13,"Freeport, TX",3,39,0.0,89,81,6
2024-09-28T13:04:25,2024-09-28T14:00:00-05:00,2024-09-28,13,"Edna, TX",2,29,0.0,93,82,5
2024-09-28T13:04:26,2024-09-28T14:00:00-05:00,2024-09-28,13,"Amarillo, TX",3,29,0.0,84,74,8
2024-09-28T13:04:26,2024-09-28T14:00:00-05:00,2024-09-28,13,"Baton Rouge, LA",1,43,0.0,89,81,8
2024-09-28T13:04:28,2024-09-28T14:00:00-05:00,2024-09-28,13,"New Orleans, LA",2,48,0.0,86,80,9
2024-09-28T13:04:29,2024-09-28T14:00:00-05:00,2024-09-28,13,"Monroe, LA",45,37,0.0,84,75,7
2024-09-28T13:04:30,2024-09-28T14:00:00-05:00,2024-09-28,13,"Monroe, LA",45,37,0.0,84,75,7
2024-09-28T13:04:32,2024-09-28T14:00:00-05:00,2024-09-28,13,"Morgan City, LA",0,54,0.0,84,79,9
2024-09-28T13:04:32,2024-09-28T14:00:00-05:00,2024-09-28,13,"Slidell, LA",4,51,0.0,86,80,8
2024-09-28T13:04:34,2024-09-28T14:00:00-05:00,2024-09-28,13,"Gulfport, MS",0,53,0.0,86,80,11
2024-09-28T13:04:35,2024-09-28T14:00:00-05:00,2024-09-28,13,"Pascagoula, MS",2,53,0.0,84,79,11
2024-09-28T13:04:37,2024-09-28T14:00:00-05:00,2024-09-28,13,"Hattiesburg, MS",4,46,0.0,86,79,8
2024-09-28T13:04:38,2024-09-28T14:00:00-05:00,2024-09-28,13,"Jackson, MS",26,45,0.0,84,77,9
2024-09-28T13:05:03,2024-09-28T14:00:00-07:00,2024-09-28,11,"Phoenix, AZ",6,8,0.0,113,89,7
2024-09-28T13:05:05,2024-09-28T14:00:00-07:00,2024-09-28,11,"Tucson, AZ",4,8,0.0,109,86,11
2024-09-28T13:05:07,2024-09-28T14:00:00-07:00,2024-09-28,11,"Flagstaff, AZ",19,16,0.0,86,71,11
2024-09-28T13:05:08,2024-09-28T14:00:00-07:00,2024-09-28,11,"Yuma, AZ",2,7,0.0,113,88,5
2024-09-28T13:05:08,2024-09-28T14:00:00-07:00,2024-09-28,11,"Kingman, AZ",6,11,0.0,102,80,12
