Program runtime,Data timestamp,Local date,Local hr,City,Cloud,Humidity,Precip,Temp,Wbgt,Wind
2024-09-29T09:23:15,2024-09-29T10:00:00-04:00,2024-09-29,10,"Winchester, VA",93,100,0.07,66,66,5
2024-09-29T09:23:16,2024-09-29T10:00:00-04:00,2024-09-29,10,"Franklin, VA",41,84,0.0,73,72,2
2024-09-29T09:23:18,2024-09-29T10:00:00-04:00,2024-09-29,10,"Gloucester, VA",39,79,0.0,75,73,2
2024-09-29T09:23:19,2024-09-29T10:00:00-04:00,2024-09-29,10,"Warsaw, VA",64,84,0.0,73,72,3
2024-09-29T09:23:20,2024-09-29T10:00:00-04:00,2024-09-29,10,"Blacksburg, VA",69,97,0.06,66,65,3
2024-09-29T09:23:22,2024-09-29T10:00:00-04:00,2024-09-29,10,"Jacksonville, NC",55,79,0.0,80,77,3
2024-09-29T09:23:22,2024-09-29T10:00:00-04:00,2024-09-29,10,"Wilmington, NC",35,82,0.0,80,78,1
2024-09-29T09:23:24,2024-09-29T10:00:00-04:00,2024-09-29,10,"Greenville, NC",61,82,0.0,77,75,2
2024-09-29T09:23:25,2024-09-29T10:00:00-04:00,2024-09-29,10,"Raleigh, NC",47,94,0.0,73,73,2
2024-09-29T09:23:26,2024-09-29T10:00:00-04:00,2024-09-29,10,"Rocky Mount, NC",46,94,0.0,75,74,1
2024-09-29T09:23:27,2024-09-29T10:00:00-04:00,2024-09-29,10,"Fayetteville, NC",32,85,0.0,77,75,2
2024-09-29T09:23:28,2024-09-29T10:00:00-04:00,2024-09-29,10,"Lumberton, NC",40,91,0.0,75,75,2
2024-09-29T09:23:29,2024-09-29T10:00:00-04:00,2024-09-29,10,"Benson, NC",52,94,0.0,75,74,2
2024-09-29T09:23:30,2024-09-29T10:00:00-04:00,2024-09-29,10,"South Mills, NC",48,79,0.0,77,74,2
2024-09-29T09:23:31,2024-09-29T10:00:00-04:00,2024-09-29,10,"Scranton, NC",59,82,0.03,80,77,2
2024-09-29T09:23:32,2024-09-29T10:00:00-04:00,2024-09-29,10,"Washington, NC",61,82,0.0,78,77,2
2024-09-29T09:23:33,2024-09-29T10:00:00-04:00,2024-09-29,10,"Charlotte, NC",39,90,0.0,73,72,4
2024-09-29T09:23:35,2024-09-29T10:00:00-04:00,2024-09-29,10,"Charleston, SC",7,77,0.0,80,77,4
2024-09-29T09:23:35,2024-09-29T10:00:00-04:00,2024-09-29,10,"Columbia, SC",21,82,0.0,75,74,3
2024-09-29T09:23:36,2024-09-29T10:00:00-04:00,2024-09-29,10,"Florence, SC",45,91,0.0,77,76,3
2024-09-29T09:23:41,2024-09-29T10:00:00-04:00,2024-09-29,10,"Myrtle Beach, SC",31,88,0.0,80,79,4
2024-09-29T09:23:41,2024-09-29T10:00:00-04:00,2024-09-29,10,"Savannah, GA",6,77,0.0,78,76,4
2024-09-29T09:23:42,2024-09-29T10:00:00-04:00,2024-09-29,10,"Brunswick, GA",5,77,0.0,80,77,5
2024-09-29T09:23:43,2024-09-29T10:00:00-04:00,2024-09-29,10,"Statesboro, GA",11,74,0.0,77,74,5
2024-09-29T09:23:44,2024-09-29T10:00:00-04:00,2024-09-29,10,"Waycross, GA",12,74,0.0,80,76,5
2024-09-29T09:23:46,2024-09-29T10:00:00-04:00,2024-09-29,10,"Atlanta, GA",23,84,0.0,69,68,5
2024-09-29T09:23:47,2024-09-29T10:00:00-05:00,2024-09-29,9,"Birmingham, AL",73,84,0.0,71,69,5
2024-09-29T09:23:48,2024-09-29T10:00:00-05:00,2024-09-29,9,"Montgomery, AL",39,71,0.0,75,72,3
2024-09-29T09:23:49,2024-09-29T10:00:00-05:00,2024-09-29,9,"Dothan, AL",2,69,0.0,82,78,5
2024-09-29T09:23:54,2024-09-29T10:00:00-05:00,2024-09-29,9,"Huntsville, AL",87,96,0.06,68,67,5
2024-09-29T09:27:56,2024-09-29T10:00:00-04:00,2024-09-29,10,"Jacksonville, FL",21,79,0.0,80,78,5
2024-09-29T09:27:57,2024-09-29T10:00:00-04:00,2024-09-29,10,"Ocala, FL",61,94,0.17,80,80,3
2024-09-29T09:27:59,2024-09-29T10:00:00-04:00,2024-09-29,10,"Weston, FL",14,75,0.0,87,84,3
2024-09-29T09:28:00,2024-09-29T10:00:00-04:00,2024-09-29,10,"Orlando, FL",48,88,0.04,84,82,4
2024-09-29T09:28:02,2024-09-29T10:00:00-04:00,2024-09-29,10,"Tampa, FL",46,85,0.19,84,82,3
2024-09-29T09:28:03,2024-09-29T10:00:00-04:00,2024-09-29,10,"Hardee, FL",19,82,0.04,84,83,4
2024-09-29T09:28:04,2024-09-29T10:00:00-04:00,2024-09-29,10,"Key West, FL",20,73,0.0,89,85,6
2024-09-29T09:28:06,2024-09-29T10:00:00-04:00,2024-09-29,10,"Naples, FL",9,85,0.04,86,84,5
2024-09-29T09:28:06,2024-09-29T10:00:00-04:00,2024-09-29,10,"Melbourne, FL",29,85,0.0,84,83,5
2024-09-29T09:28:07,2024-09-29T10:00:00-04:00,2024-09-29,10,"Palm City, FL",23,85,0.0,84,83,3
2024-09-29T09:28:08,2024-09-29T10:00:00-04:00,2024-09-29,10,"Basinger, FL",30,85,0.0,84,83,4
2024-09-29T09:28:09,2024-09-29T10:00:00-04:00,2024-09-29,10,"Zolfo Springs, FL",29,82,0.04,84,82,5
2024-09-29T09:28:10,2024-09-29T10:00:00-04:00,2024-09-29,10,"Cornwell, FL",30,85,0.0,84,83,4
2024-09-29T09:28:12,2024-09-29T10:00:00-04:00,2024-09-29,10,"Miami, FL",24,83,0.02,86,84,5
