Program runtime,Data timestamp,Local date,Local hr,City,Cloud,Humidity,Precip,Temp,Wbgt,Wind
2024-10-01T12:58:39,2024-10-01T13:00:00-04:00,2024-10-01,13,"Boston, MA",81,78,0.0,64,63,10
2024-10-01T12:58:40,2024-10-01T13:00:00-04:00,2024-10-01,13,"Bedford, MA",77,68,0.0,66,64,7
2024-10-01T12:58:41,2024-10-01T13:00:00-04:00,2024-10-01,13,"Franklin, MA",76,63,0.0,68,65,6
2024-10-01T12:58:42,2024-10-01T13:00:00-04:00,2024-10-01,13,"Worcester, MA",77,63,0.0,66,63,7
2024-10-01T12:58:43,2024-10-01T13:00:00-04:00,2024-10-01,13,"Springfield, MA",66,55,0.0,71,66,5
2024-10-01T12:58:44,2024-10-01T13:00:00-04:00,2024-10-01,13,"Hartford, CT",66,57,0.0,71,67,5
2024-10-01T12:58:44,2024-10-01T13:00:00-04:00,2024-10-01,13,"New York, NY",78,66,0.0,68,65,9
2024-10-01T12:58:45,2024-10-01T13:00:00-04:00,2024-10-01,13,"Albany, NY",64,59,0.0,73,69,6
2024-10-01T12:58:46,2024-10-01T13:00:00-04:00,2024-10-01,13,"Providence, RI",70,61,0.0,71,67,7
2024-10-01T12:58:47,2024-10-01T13:00:00-04:00,2024-10-01,13,"Atlantic City, NJ",86,76,0.0,71,69,13
2024-10-01T12:58:48,2024-10-01T13:00:00-04:00,2024-10-01,13,"Cape May, NJ",85,87,0.01,71,69,15
2024-10-01T12:58:50,2024-10-01T13:00:00-04:00,2024-10-01,13,"Princeton, NJ",87,73,0.0,68,66,7
2024-10-01T12:58:51,2024-10-01T13:00:00-04:00,2024-10-01,13,"Trenton, NJ",88,73,0.0,69,67,6
2024-10-01T12:58:53,2024-10-01T13:00:00-04:00,2024-10-01,13,"Philadelphia, PA",92,78,0.0,68,66,7
2024-10-01T12:58:54,2024-10-01T13:00:00-04:00,2024-10-01,13,"Lancaster, PA",100,87,0.03,64,63,6
2024-10-01T12:58:54,2024-10-01T13:00:00-04:00,2024-10-01,13,"Riverside, PA",99,70,0.01,66,63,3
2024-10-01T12:58:55,2024-10-01T13:00:00-04:00,2024-10-01,13,"Pittsburgh, PA",92,90,0.03,68,68,5
